openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Blauwgras,2,,,3902AA,Veenendaal,Veenendaal,Utrecht,VBO,5.564704,52.034821
Blauwgras,4,,,3902AA,Veenendaal,Veenendaal,Utrecht,VBO,5.564801,52.034814
Blauwgras,6,,,3902AA,Veenendaal,Veenendaal,Utrecht,VBO,5.564994,52.034804
Blauwgras,8,,,3902AA,Veenendaal,Veenendaal,Utrecht,VBO,5.565088,52.034805
Blauwgras,10,,,3902AA,Veenendaal,Veenendaal,Utrecht,VBO,5.565308,52.034817
Blauwgras,12,,,3902AA,Veenendaal,Veenendaal,Utrecht,VBO,5.565397,52.034811
Blauwgras,14,,,3902AA,Veenendaal,Veenendaal,Utrecht,VBO,5.565491,52.034813
Blauwgras,16,,,3902AA,Veenendaal,Veenendaal,Utrecht,VBO,5.565654,52.034799
Blauwgras,18,,,3902AA,Veenendaal,Veenendaal,Utrecht,VBO,5.565755,52.034803
Blauwgras,20,,,3902AA,Veenendaal,Veenendaal,Utrecht,VBO,5.567129,52.034747
Blauwgras,22,,,3902AA,Veenendaal,Veenendaal,Utrecht,VBO,5.567222,52.034744
Blauwgras,1,,01,3902AB,Veenendaal,Veenendaal,Utrecht,VBO,5.564734,52.035331
Blauwgras,1,,02,3902AB,Veenendaal,Veenendaal,Utrecht,VBO,5.564717,52.035392
Blauwgras,1,,03,3902AB,Veenendaal,Veenendaal,Utrecht,VBO,5.564648,52.035354
Blauwgras,1,,04,3902AB,Veenendaal,Veenendaal,Utrecht,VBO,5.564763,52.035375
Blauwgras,1,,05,3902AB,Veenendaal,Veenendaal,Utrecht,VBO,5.564623,52.035329
Blauwgras,1,,06,3902AB,Veenendaal,Veenendaal,Utrecht,VBO,5.564669,52.035394
Blauwgras,1,,07,3902AB,Veenendaal,Veenendaal,Utrecht,VBO,5.564688,52.035342
