openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Sasker van Heringawei,43,,,9034CG,Marsum,Menameradiel,Friesland,VBO,5.733535,53.213832
Tialling van Eysingawei,1,A,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.732899,53.211800
Tialling van Eysingawei,1,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.732988,53.211594
Tialling van Eysingawei,2,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.733505,53.211621
Tialling van Eysingawei,3,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.732944,53.212052
Tialling van Eysingawei,4,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.733468,53.211852
Tialling van Eysingawei,5,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.732945,53.212105
Tialling van Eysingawei,6,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.733436,53.212038
Tialling van Eysingawei,7,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.732838,53.212260
Tialling van Eysingawei,8,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.733450,53.212255
Tialling van Eysingawei,9,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.732835,53.212312
Tialling van Eysingawei,10,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.733483,53.212455
Tialling van Eysingawei,11,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.732824,53.212480
Tialling van Eysingawei,12,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.733456,53.212631
Tialling van Eysingawei,13,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.732820,53.212536
Tialling van Eysingawei,14,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.733428,53.212870
Tialling van Eysingawei,15,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.732809,53.212701
Tialling van Eysingawei,17,,,9034GA,Marsum,Menameradiel,Friesland,VBO,5.732805,53.212755
Eets van Hiddemastrjitte,2,,,9034GB,Marsum,Menameradiel,Friesland,VBO,5.730867,53.212782
Eets van Hiddemastrjitte,4,,,9034GB,Marsum,Menameradiel,Friesland,VBO,5.730969,53.212783
Eets van Hiddemastrjitte,6,,,9034GB,Marsum,Menameradiel,Friesland,VBO,5.731129,53.212805
Eets van Hiddemastrjitte,8,,,9034GB,Marsum,Menameradiel,Friesland,VBO,5.731227,53.212802
Eets van Hiddemastrjitte,10,,,9034GB,Marsum,Menameradiel,Friesland,VBO,5.731306,53.212808
Eets van Hiddemastrjitte,12,,,9034GB,Marsum,Menameradiel,Friesland,VBO,5.731455,53.212776
Eets van Hiddemastrjitte,14,,,9034GB,Marsum,Menameradiel,Friesland,VBO,5.731560,53.212776
Eets van Hiddemastrjitte,16,,,9034GB,Marsum,Menameradiel,Friesland,VBO,5.731727,53.212778
