openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
L. Zocherplantsoen,1,,,1992AA,Velserbroek,Velsen,Noord-Holland,VBO,4.672475,52.429252
L. Zocherplantsoen,3,,,1992AA,Velserbroek,Velsen,Noord-Holland,VBO,4.672407,52.429279
L. Zocherplantsoen,5,,,1992AA,Velserbroek,Velsen,Noord-Holland,VBO,4.672345,52.429305
L. Zocherplantsoen,7,,,1992AA,Velserbroek,Velsen,Noord-Holland,VBO,4.672283,52.429330
L. Zocherplantsoen,9,,,1992AA,Velserbroek,Velsen,Noord-Holland,VBO,4.672220,52.429355
L. Zocherplantsoen,11,,,1992AA,Velserbroek,Velsen,Noord-Holland,VBO,4.672152,52.429384
L. Zocherplantsoen,13,,,1992AA,Velserbroek,Velsen,Noord-Holland,VBO,4.672089,52.429409
L. Zocherplantsoen,15,,,1992AB,Velserbroek,Velsen,Noord-Holland,VBO,4.671797,52.429508
L. Zocherplantsoen,17,,,1992AB,Velserbroek,Velsen,Noord-Holland,VBO,4.671728,52.429528
L. Zocherplantsoen,19,,,1992AB,Velserbroek,Velsen,Noord-Holland,VBO,4.671662,52.429546
L. Zocherplantsoen,21,,,1992AB,Velserbroek,Velsen,Noord-Holland,VBO,4.671591,52.429566
L. Zocherplantsoen,23,,,1992AB,Velserbroek,Velsen,Noord-Holland,VBO,4.671523,52.429586
L. Zocherplantsoen,25,,,1992AB,Velserbroek,Velsen,Noord-Holland,VBO,4.671456,52.429605
L. Zocherplantsoen,27,,,1992AB,Velserbroek,Velsen,Noord-Holland,VBO,4.671387,52.429624
L. Zocherplantsoen,29,,,1992AB,Velserbroek,Velsen,Noord-Holland,VBO,4.671319,52.429644
L. Zocherplantsoen,31,,,1992AC,Velserbroek,Velsen,Noord-Holland,VBO,4.671013,52.429711
L. Zocherplantsoen,33,,,1992AC,Velserbroek,Velsen,Noord-Holland,VBO,4.670938,52.429723
L. Zocherplantsoen,35,,,1992AC,Velserbroek,Velsen,Noord-Holland,VBO,4.670867,52.429735
L. Zocherplantsoen,37,,,1992AC,Velserbroek,Velsen,Noord-Holland,VBO,4.670792,52.429747
L. Zocherplantsoen,39,,,1992AC,Velserbroek,Velsen,Noord-Holland,VBO,4.670720,52.429759
L. Zocherplantsoen,41,,,1992AC,Velserbroek,Velsen,Noord-Holland,VBO,4.670646,52.429771
L. Zocherplantsoen,43,,,1992AC,Velserbroek,Velsen,Noord-Holland,VBO,4.670576,52.429782
L. Zocherplantsoen,45,,,1992AC,Velserbroek,Velsen,Noord-Holland,VBO,4.670502,52.429793
L. Zocherplantsoen,47,,,1992AC,Velserbroek,Velsen,Noord-Holland,VBO,4.670428,52.429806
L. Zocherplantsoen,49,,,1992AC,Velserbroek,Velsen,Noord-Holland,VBO,4.670354,52.429819
L. Zocherplantsoen,51,,,1992AD,Velserbroek,Velsen,Noord-Holland,VBO,4.669926,52.429860
L. Zocherplantsoen,53,,,1992AD,Velserbroek,Velsen,Noord-Holland,VBO,4.669846,52.429864
L. Zocherplantsoen,55,,,1992AD,Velserbroek,Velsen,Noord-Holland,VBO,4.669773,52.429867
L. Zocherplantsoen,57,,,1992AD,Velserbroek,Velsen,Noord-Holland,VBO,4.669696,52.429871
L. Zocherplantsoen,59,,,1992AD,Velserbroek,Velsen,Noord-Holland,VBO,4.669623,52.429874
L. Zocherplantsoen,61,,,1992AD,Velserbroek,Velsen,Noord-Holland,VBO,4.669548,52.429877
L. Zocherplantsoen,63,,,1992AD,Velserbroek,Velsen,Noord-Holland,VBO,4.669474,52.429882
L. Zocherplantsoen,65,,,1992AE,Velserbroek,Velsen,Noord-Holland,VBO,4.669139,52.429880
L. Zocherplantsoen,67,,,1992AE,Velserbroek,Velsen,Noord-Holland,VBO,4.669062,52.429877
L. Zocherplantsoen,69,,,1992AE,Velserbroek,Velsen,Noord-Holland,VBO,4.668986,52.429874
L. Zocherplantsoen,71,,,1992AE,Velserbroek,Velsen,Noord-Holland,VBO,4.668911,52.429870
L. Zocherplantsoen,73,,,1992AE,Velserbroek,Velsen,Noord-Holland,VBO,4.668835,52.429867
