openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Osseweg,1,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.564109,51.768753
Osseweg,5,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.563551,51.768836
Osseweg,7,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.563437,51.768857
Osseweg,9,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.563210,51.768899
Osseweg,11,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.563054,51.768972
Osseweg,13,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.562975,51.768986
Osseweg,15,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.562907,51.768998
Osseweg,19,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.562680,51.769003
Osseweg,21,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.562446,51.769038
Osseweg,23,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.562361,51.769054
Osseweg,27,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.561947,51.769117
Osseweg,29,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.561837,51.769135
Osseweg,31,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.561669,51.769162
Osseweg,33,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.561260,51.769210
Osseweg,35,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.561075,51.769238
Osseweg,37,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.560895,51.769251
Osseweg,39,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.560602,51.769278
Osseweg,41,,,5351AA,Berghem,Oss,Noord-Brabant,VBO,5.560256,51.769273
Osseweg,43,A,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.559983,51.768896
Osseweg,43,B,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.560068,51.768726
Osseweg,43,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.559978,51.769282
Osseweg,45,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.559697,51.769292
Osseweg,47,A,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.559172,51.769344
Osseweg,47,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.559408,51.768979
Osseweg,49,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.558709,51.769295
Osseweg,63,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.557021,51.768911
Osseweg,65,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.557489,51.769356
Osseweg,67,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.557295,51.769364
Osseweg,69,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.557115,51.769371
Osseweg,71,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.556839,51.769381
Osseweg,73,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.556616,51.769390
Osseweg,75,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.556572,51.769392
Osseweg,77,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.556258,51.769422
Osseweg,79,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.555994,51.769430
Osseweg,81,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.555818,51.769355
Osseweg,83,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.556654,51.768944
Osseweg,85,,,5351AB,Berghem,Oss,Noord-Brabant,VBO,5.556008,51.768782
Vossehol,1,A,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.562698,51.766495
Vossehol,1,B,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.562770,51.766295
Vossehol,1,C,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.563245,51.766179
Vossehol,3,B,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.563115,51.765955
Vossehol,3,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.562579,51.765939
Vossehol,4,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.562113,51.766586
Vossehol,5,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.562315,51.765910
Vossehol,6,A,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.562372,51.766178
Vossehol,6,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.562281,51.766356
Vossehol,7,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.561873,51.765860
Vossehol,8,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.561869,51.766103
Vossehol,9,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.561443,51.765831
Vossehol,10,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.561569,51.766019
Vossehol,11,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.560992,51.765764
Vossehol,12,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.561259,51.766172
Vossehol,13,A,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.560487,51.765717
Vossehol,13,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.560750,51.765741
Vossehol,14,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.560958,51.766069
Vossehol,15,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.560176,51.765710
Vossehol,16,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.560454,51.765910
Vossehol,17,,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.559715,51.765553
Vossehol,18,A,,5351AC,Berghem,Oss,Noord-Brabant,VBO,5.559927,51.765865
