openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Gravin Juliana van Stolberglaan,1,,,2263AA,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.408439,52.097900
Gravin Juliana van Stolberglaan,11,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.403577,52.096323
Gravin Juliana van Stolberglaan,13,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.403537,52.096306
Gravin Juliana van Stolberglaan,15,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.403496,52.096288
Gravin Juliana van Stolberglaan,17,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.403455,52.096269
Gravin Juliana van Stolberglaan,19,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.403418,52.096252
Gravin Juliana van Stolberglaan,21,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.403378,52.096233
Gravin Juliana van Stolberglaan,23,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.403342,52.096217
Gravin Juliana van Stolberglaan,25,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.403305,52.096201
Gravin Juliana van Stolberglaan,31,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.401836,52.095548
Gravin Juliana van Stolberglaan,35,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.401769,52.095520
Gravin Juliana van Stolberglaan,37,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.401732,52.095502
Gravin Juliana van Stolberglaan,39,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.401693,52.095487
Gravin Juliana van Stolberglaan,41,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.401662,52.095471
Gravin Juliana van Stolberglaan,43,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.401633,52.095456
Gravin Juliana van Stolberglaan,45,,,2263AB,Leidschendam,Leidschendam-Voorburg,Zuid-Holland,VBO,4.401599,52.095442
