openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Burgemeester van der Weidenlaan,13,a,,5741AR,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.630967,51.534289
Burgemeester van der Weidenlaan,13,b,,5741AR,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.630894,51.534333
Burgemeester van der Weidenlaan,13,c,,5741AR,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.630823,51.534392
Burgemeester van der Weidenlaan,13,,,5741AR,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.630887,51.534243
Burgemeester van der Weidenlaan,15,,,5741AR,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.630702,51.534617
Burgemeester van der Weidenlaan,17,,,5741AR,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.630516,51.534779
Burgemeester van der Weidenlaan,19,,,5741AR,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.630358,51.534941
Burgemeester van der Weidenlaan,21,,,5741AR,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.630229,51.535094
Burgemeester van der Weidenlaan,23,,,5741AR,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.630072,51.535238
Burgemeester van der Weidenlaan,25,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.629828,51.535445
Burgemeester van der Weidenlaan,27,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.629770,51.535490
Burgemeester van der Weidenlaan,29,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.629641,51.535581
Burgemeester van der Weidenlaan,31,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.629569,51.535626
Burgemeester van der Weidenlaan,33,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.629425,51.535698
Burgemeester van der Weidenlaan,35,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.629354,51.535743
Burgemeester van der Weidenlaan,37,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.629239,51.535824
Burgemeester van der Weidenlaan,39,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.629167,51.535878
Burgemeester van der Weidenlaan,41,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.629038,51.535968
Burgemeester van der Weidenlaan,43,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.628995,51.536004
Burgemeester van der Weidenlaan,45,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.628894,51.536121
Burgemeester van der Weidenlaan,47,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.628837,51.536158
Burgemeester van der Weidenlaan,49,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.628708,51.536248
Burgemeester van der Weidenlaan,51,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.628650,51.536293
Burgemeester van der Weidenlaan,53,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.628492,51.536365
Burgemeester van der Weidenlaan,55,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.628449,51.536401
Burgemeester van der Weidenlaan,57,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.628306,51.536500
Burgemeester van der Weidenlaan,59,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.628248,51.536536
Burgemeester van der Weidenlaan,61,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.628047,51.536627
Burgemeester van der Weidenlaan,63,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.627874,51.536672
Burgemeester van der Weidenlaan,65,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.627701,51.536699
Burgemeester van der Weidenlaan,67,,,5741AS,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.627586,51.536708
Burgemeester van der Weidenlaan,2,a,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631613,51.534468
Burgemeester van der Weidenlaan,2,,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631350,51.534399
Burgemeester van der Weidenlaan,4,,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631307,51.534454
Burgemeester van der Weidenlaan,6,,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631221,51.534553
Burgemeester van der Weidenlaan,8,,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631164,51.534607
Burgemeester van der Weidenlaan,10,,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631063,51.534715
Burgemeester van der Weidenlaan,12,,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.630992,51.534778
Burgemeester van der Weidenlaan,14,,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631324,51.534885
Burgemeester van der Weidenlaan,16,,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631410,51.534921
Burgemeester van der Weidenlaan,18,,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631584,51.534983
Burgemeester van der Weidenlaan,20,,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631656,51.535019
Burgemeester van der Weidenlaan,22,a,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631844,51.535180
Burgemeester van der Weidenlaan,22,b,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631873,51.535162
Burgemeester van der Weidenlaan,22,c,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631826,51.535210
Burgemeester van der Weidenlaan,22,d,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631844,51.535189
Burgemeester van der Weidenlaan,22,e,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631873,51.535180
Burgemeester van der Weidenlaan,22,f,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631887,51.535162
Burgemeester van der Weidenlaan,22,g,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631873,51.535144
Burgemeester van der Weidenlaan,22,h,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631815,51.535181
Burgemeester van der Weidenlaan,22,i,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631844,51.535207
Burgemeester van der Weidenlaan,22,,,5741AT,Beek en Donk,Laarbeek,Noord-Brabant,VBO,5.631858,51.535082
