openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Mauritskade,25,A,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916119,52.361502
Mauritskade,25,B,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916119,52.361502
Mauritskade,25,C,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916119,52.361502
Mauritskade,25,D,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916017,52.361457
Mauritskade,25,E,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916017,52.361475
Mauritskade,25,F,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916002,52.361475
Mauritskade,25,G,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916002,52.361493
Mauritskade,25,H,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916002,52.361502
Mauritskade,26,A,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916119,52.361502
Mauritskade,26,B,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916119,52.361502
Mauritskade,26,C,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916119,52.361502
Mauritskade,26,D,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916061,52.361502
Mauritskade,26,E,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916046,52.361511
Mauritskade,27,A,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916105,52.361502
Mauritskade,27,B,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916105,52.361502
Mauritskade,27,C,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916119,52.361502
Mauritskade,27,D,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916105,52.361511
Mauritskade,27,E,,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.916104,52.361529
Mauritskade,29,,1,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.917057,52.361722
Mauritskade,29,,H,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.917057,52.361722
Mauritskade,30,,1,1092AA,Amsterdam,Amsterdam,Noord-Holland,VBO,4.917072,52.361677
