openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Pieter Floriszstraat,1,A,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655694,52.135426
Pieter Floriszstraat,1,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655738,52.135880
Pieter Floriszstraat,3,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655741,52.135933
Pieter Floriszstraat,5,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655745,52.135987
Pieter Floriszstraat,7,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655749,52.136041
Pieter Floriszstraat,9,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655753,52.136095
Pieter Floriszstraat,11,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655757,52.136148
Pieter Floriszstraat,13,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655760,52.136201
Pieter Floriszstraat,15,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655764,52.136255
Pieter Floriszstraat,19,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655836,52.137258
Pieter Floriszstraat,21,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655840,52.137311
Pieter Floriszstraat,23,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655844,52.137363
Pieter Floriszstraat,25,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655847,52.137416
Pieter Floriszstraat,27,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655851,52.137469
Pieter Floriszstraat,29,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655855,52.137523
Pieter Floriszstraat,31,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655859,52.137577
Pieter Floriszstraat,33,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655863,52.137629
Pieter Floriszstraat,35,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655867,52.137682
Pieter Floriszstraat,37,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655871,52.137735
Pieter Floriszstraat,39,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655875,52.137788
Pieter Floriszstraat,41,,,2404AA,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655879,52.137842
Pieter Floriszstraat,43,,,2404AB,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655883,52.137894
Pieter Floriszstraat,45,,,2404AB,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655886,52.137947
Pieter Floriszstraat,47,,,2404AB,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655896,52.138071
Pieter Floriszstraat,49,,,2404AB,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,VBO,4.655900,52.138124
