openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Rikkerdaweg,1,a,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.368082,53.290761
Rikkerdaweg,1,b,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.368038,53.290797
Rikkerdaweg,1,c,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.367963,53.290825
Rikkerdaweg,1,,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.368141,53.290725
Rikkerdaweg,3,,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.367250,53.291109
Rikkerdaweg,5,,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.367057,53.291219
Rikkerdaweg,9,,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.366817,53.291185
Rikkerdaweg,11,,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.365988,53.291030
Rikkerdaweg,13,,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.365882,53.290995
Rikkerdaweg,15,,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.365700,53.290861
Rikkerdaweg,17,t,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.365662,53.290547
Rikkerdaweg,17,,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.365351,53.290711
Rikkerdaweg,23,a,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.364260,53.290873
Rikkerdaweg,23,,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.364557,53.290754
Rikkerdaweg,25,,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.363945,53.290858
Rikkerdaweg,27,,,9884PA,Niehove,Zuidhorn,Groningen,VBO,6.363720,53.290850
Rikkerdaweg,2,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.369532,53.291243
Rikkerdaweg,4,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.369048,53.291068
Rikkerdaweg,6,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.368687,53.291017
Rikkerdaweg,8,a,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.368644,53.291107
Rikkerdaweg,8,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.368326,53.290948
Rikkerdaweg,10,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.368165,53.291129
Rikkerdaweg,12,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.368046,53.291166
Rikkerdaweg,14,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.367898,53.291257
Rikkerdaweg,16,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.367734,53.291303
Rikkerdaweg,20,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.367615,53.291358
Rikkerdaweg,22,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.367273,53.291486
Rikkerdaweg,24,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.367019,53.291498
Rikkerdaweg,30,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.366222,53.291405
Rikkerdaweg,32,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.365770,53.291310
Rikkerdaweg,34,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.365198,53.291252
Rikkerdaweg,36,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.363468,53.292308
Rikkerdaweg,38,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.363923,53.291226
Rikkerdaweg,40,,,9884PB,Niehove,Zuidhorn,Groningen,VBO,6.358735,53.291915
Kerkstraat,1,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.366478,53.290136
Kerkstraat,2,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.366623,53.290566
Kerkstraat,3,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.366802,53.290529
Kerkstraat,4,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.367101,53.290508
Kerkstraat,6,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.367182,53.290094
Kerkstraat,7,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.367165,53.290023
Kerkstraat,8,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.366906,53.289836
Kerkstraat,10,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.366727,53.289873
Kerkstraat,12,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.366514,53.289767
Kerkstraat,13,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.366247,53.289895
Kerkstraat,14,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.366010,53.289987
Kerkstraat,15,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.365983,53.290131
Kerkstraat,16,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.365984,53.290185
Kerkstraat,17,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.365852,53.290303
Kerkstraat,18,,,9884PC,Niehove,Zuidhorn,Groningen,VBO,6.366109,53.290391
Kerkpad,1,,,9884PD,Niehove,Zuidhorn,Groningen,VBO,6.366128,53.290570
Kerkpad,2,,,9884PD,Niehove,Zuidhorn,Groningen,VBO,6.366359,53.290829
