openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Hoofdstraat,1,A,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.294815,53.218353
Hoofdstraat,1,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.295043,53.218531
Hoofdstraat,3,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.294232,53.218420
Hoofdstraat,5,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.293387,53.218112
Hoofdstraat,7,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.292437,53.217041
Hoofdstraat,9,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.291504,53.217542
Hoofdstraat,11,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.291701,53.216948
Hoofdstraat,13,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.290999,53.217016
Hoofdstraat,15,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.290367,53.216877
Hoofdstraat,17,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.289781,53.216765
Hoofdstraat,19,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.289015,53.216663
Hoofdstraat,21,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.288441,53.216397
Hoofdstraat,23,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.287710,53.215960
Hoofdstraat,25,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.287362,53.216324
Hoofdstraat,27,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.286611,53.216240
Hoofdstraat,29,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.286460,53.216170
Hoofdstraat,31,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.286263,53.216054
Hoofdstraat,33,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.286023,53.216020
Hoofdstraat,35,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.285780,53.215833
Hoofdstraat,37,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.285222,53.215640
Hoofdstraat,39,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.284618,53.215419
Hoofdstraat,41,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.284181,53.215288
Hoofdstraat,43,,,9861AA,Grootegast,Grootegast,Groningen,VBO,6.283939,53.215173
Hoofdstraat,51,,,9861AB,Grootegast,Grootegast,Groningen,VBO,6.282557,53.214923
Hoofdstraat,53,,,9861AB,Grootegast,Grootegast,Groningen,VBO,6.282360,53.214807
Hoofdstraat,55,,,9861AB,Grootegast,Grootegast,Groningen,VBO,6.282164,53.214746
Hoofdstraat,57,,,9861AB,Grootegast,Grootegast,Groningen,VBO,6.281999,53.214720
Hoofdstraat,59,,,9861AB,Grootegast,Grootegast,Groningen,VBO,6.281650,53.214516
Hoofdstraat,63,,,9861AB,Grootegast,Grootegast,Groningen,VBO,6.281247,53.214555
Hoofdstraat,65,,,9861AB,Grootegast,Grootegast,Groningen,VBO,6.281066,53.214511
Hoofdstraat,67,,,9861AB,Grootegast,Grootegast,Groningen,VBO,6.280894,53.214135
Hoofdstraat,69,,,9861AB,Grootegast,Grootegast,Groningen,VBO,6.280538,53.214309
Hoofdstraat,75,,,9861AC,Grootegast,Grootegast,Groningen,VBO,6.279907,53.214170
Hoofdstraat,77,,,9861AC,Grootegast,Grootegast,Groningen,VBO,6.279695,53.214184
Hoofdstraat,81,A,,9861AC,Grootegast,Grootegast,Groningen,VBO,6.279493,53.214122
Hoofdstraat,81,B,,9861AC,Grootegast,Grootegast,Groningen,VBO,6.279461,53.214081
Hoofdstraat,81,,,9861AC,Grootegast,Grootegast,Groningen,VBO,6.279393,53.214115
Hoofdstraat,87,,,9861AC,Grootegast,Grootegast,Groningen,VBO,6.279255,53.213769
Hoofdstraat,89,,,9861AC,Grootegast,Grootegast,Groningen,VBO,6.279034,53.213969
Hoofdstraat,91,,,9861AC,Grootegast,Grootegast,Groningen,VBO,6.278839,53.213935
Hoofdstraat,93,,,9861AC,Grootegast,Grootegast,Groningen,VBO,6.278702,53.213819
Hoofdstraat,95,,,9861AC,Grootegast,Grootegast,Groningen,VBO,6.278478,53.213857
Hoofdstraat,97,,,9861AC,Grootegast,Grootegast,Groningen,VBO,6.278267,53.213786
Hoofdstraat,105,,,9861AC,Grootegast,Grootegast,Groningen,VBO,6.277332,53.213443
Hoofdstraat,107,A,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.276836,53.213375
Hoofdstraat,107,B,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.276887,53.213290
Hoofdstraat,107,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.276957,53.213401
Hoofdstraat,109,A,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.276785,53.213270
Hoofdstraat,109,B,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.276618,53.213311
Hoofdstraat,109,C,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.276615,53.213250
Hoofdstraat,109,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.276771,53.213313
Hoofdstraat,111,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.276355,53.213270
Hoofdstraat,113,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.276205,53.213263
Hoofdstraat,115,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.276040,53.213210
Hoofdstraat,117,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.275815,53.213185
Hoofdstraat,119,A,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.275576,53.213222
Hoofdstraat,119,B,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.275666,53.213231
Hoofdstraat,119,C,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.275681,53.213257
Hoofdstraat,119,D,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.275590,53.213195
Hoofdstraat,119,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.275636,53.213249
Hoofdstraat,121,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.275425,53.213161
Hoofdstraat,123,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.275307,53.212707
Hoofdstraat,125,A,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.275048,53.213174
Hoofdstraat,125,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.275186,53.213180
Hoofdstraat,127,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.274930,53.213119
Hoofdstraat,129,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.274780,53.213093
Hoofdstraat,131,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.274660,53.213094
Hoofdstraat,133,A,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.274450,53.213069
Hoofdstraat,133,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.274496,53.213122
Hoofdstraat,135,,,9861AD,Grootegast,Grootegast,Groningen,VBO,6.274135,53.213053
Hoofdstraat,139,,,9861AE,Grootegast,Grootegast,Groningen,VBO,6.273399,53.212933
Hoofdstraat,141,,,9861AE,Grootegast,Grootegast,Groningen,VBO,6.273055,53.212926
Hoofdstraat,147,,,9861AE,Grootegast,Grootegast,Groningen,VBO,6.272693,53.212821
Hoofdstraat,149,,,9861AE,Grootegast,Grootegast,Groningen,VBO,6.272184,53.212780
Hoofdstraat,153,,,9861AE,Grootegast,Grootegast,Groningen,VBO,6.271810,53.212792
Hoofdstraat,155,,,9861AE,Grootegast,Grootegast,Groningen,VBO,6.271569,53.212749
Hoofdstraat,157,A,,9861AE,Grootegast,Grootegast,Groningen,VBO,6.270998,53.212645
Hoofdstraat,157,,,9861AE,Grootegast,Grootegast,Groningen,VBO,6.271359,53.212723
Hoofdstraat,159,A,,9861AE,Grootegast,Grootegast,Groningen,VBO,6.270413,53.212586
Hoofdstraat,159,,,9861AE,Grootegast,Grootegast,Groningen,VBO,6.270729,53.212665
Hoofdstraat,161,A,,9861AE,Grootegast,Grootegast,Groningen,VBO,6.269857,53.212465
Hoofdstraat,161,,,9861AE,Grootegast,Grootegast,Groningen,VBO,6.270157,53.212507
Hoofdstraat,163,,,9861AG,Grootegast,Grootegast,Groningen,VBO,6.269386,53.212127
Hoofdstraat,165,,,9861AG,Grootegast,Grootegast,Groningen,VBO,6.268262,53.212072
Hoofdstraat,167,,,9861AG,Grootegast,Grootegast,Groningen,VBO,6.267960,53.211922
Hoofdstraat,169,,,9861AG,Grootegast,Grootegast,Groningen,VBO,6.267375,53.211890
Hoofdstraat,171,A,,9861AG,Grootegast,Grootegast,Groningen,VBO,6.266425,53.211555
Hoofdstraat,171,,,9861AG,Grootegast,Grootegast,Groningen,VBO,6.266874,53.211534
Hoofdstraat,173,,,9861AG,Grootegast,Grootegast,Groningen,VBO,6.265826,53.211533
Hoofdstraat,175,,,9861AG,Grootegast,Grootegast,Groningen,VBO,6.265572,53.211574
Hoofdstraat,177,,,9861AG,Grootegast,Grootegast,Groningen,VBO,6.265407,53.211518
