openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Op'e terp,2,,,9025BL,Bears,Littenseradiel,Friesland,VBO,5.733835,53.155788
Op'e terp,4,,,9025BL,Bears,Littenseradiel,Friesland,VBO,5.733613,53.155632
Op'e terp,6,,,9025BL,Bears,Littenseradiel,Friesland,VBO,5.733321,53.155388
Tsjerkepaad,1,,,9025BM,Bears,Littenseradiel,Friesland,VBO,5.733627,53.155816
Tsjerkepaad,3,,,9025BM,Bears,Littenseradiel,Friesland,VBO,5.733012,53.155721
Tsjerkepaad,5,,,9025BM,Bears,Littenseradiel,Friesland,VBO,5.730012,53.155835
Tsjerkepaad,7,,,9025BM,Bears,Littenseradiel,Friesland,VBO,5.724123,53.153291
Stinzepaad,1,,,9025BN,Bears,Littenseradiel,Friesland,VBO,5.733232,53.156837
Stinzepaad,2,,,9025BN,Bears,Littenseradiel,Friesland,VBO,5.733472,53.157323
Stinzepaad,3,,,9025BN,Bears,Littenseradiel,Friesland,VBO,5.733166,53.156782
Stinzepaad,5,,,9025BN,Bears,Littenseradiel,Friesland,VBO,5.732979,53.156844
Stinzepaad,7,,,9025BN,Bears,Littenseradiel,Friesland,VBO,5.732977,53.156762
Stinzepaad,9,,,9025BN,Bears,Littenseradiel,Friesland,VBO,5.732341,53.156781
Bearsterdyk,1,,,9025BP,Bears,Littenseradiel,Friesland,VBO,5.744016,53.159114
Bearsterdyk,3,,,9025BP,Bears,Littenseradiel,Friesland,VBO,5.743751,53.159093
Bearsterdyk,5,,,9025BP,Bears,Littenseradiel,Friesland,VBO,5.743281,53.159136
Bearsterdyk,7,,,9025BP,Bears,Littenseradiel,Friesland,VBO,5.742952,53.159133
Bearsterdyk,9,,,9025BP,Bears,Littenseradiel,Friesland,VBO,5.742646,53.159205
Bearsterdyk,11,,,9025BP,Bears,Littenseradiel,Friesland,VBO,5.742223,53.159250
Bearsterdyk,13,,,9025BP,Bears,Littenseradiel,Friesland,VBO,5.741699,53.159302
Bearsterdyk,15,,,9025BP,Bears,Littenseradiel,Friesland,VBO,5.734384,53.157109
Bearsterdyk,17,,,9025BP,Bears,Littenseradiel,Friesland,VBO,5.734550,53.157023
Bearsterdyk,19,,,9025BP,Bears,Littenseradiel,Friesland,VBO,5.742421,53.155967
Bearsterdyk,2,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.743733,53.159538
Bearsterdyk,4,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.743356,53.159539
Bearsterdyk,6,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.742741,53.159578
Bearsterdyk,8,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.742293,53.159803
Bearsterdyk,10,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.741686,53.159722
Bearsterdyk,12,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.736861,53.159294
Bearsterdyk,14,a,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.734591,53.158685
Bearsterdyk,14,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.735522,53.158833
Bearsterdyk,16,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.734010,53.158281
Bearsterdyk,18,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.733976,53.158141
Bearsterdyk,20,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.733942,53.158022
Bearsterdyk,24,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.733936,53.157817
Bearsterdyk,26,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.733875,53.157652
Bearsterdyk,28,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.733867,53.157585
Bearsterdyk,30,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.733855,53.157320
Bearsterdyk,32,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.734302,53.156722
Bearsterdyk,34,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.734281,53.156535
Bearsterdyk,36,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.734251,53.156473
Bearsterdyk,38,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.734012,53.156255
Bearsterdyk,40,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.734174,53.155832
Bearsterdyk,42,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.734133,53.155713
Bearsterdyk,44,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.734555,53.155347
Bearsterdyk,46,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.734954,53.155416
Bearsterdyk,48,,,9025BR,Bears,Littenseradiel,Friesland,VBO,5.735337,53.155451
Hegedyk,1,,,9025BS,Bears,Littenseradiel,Friesland,VBO,5.744427,53.159867
Hegedyk,2,,,9025BS,Bears,Littenseradiel,Friesland,VBO,5.744053,53.159496
Hegedyk,3,,,9025BS,Bears,Littenseradiel,Friesland,VBO,5.744516,53.159725
