openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Nieuwedijk,1,,,9464TD,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.788147,53.029939
Nieuwedijk,2,,,9464TD,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.785419,53.031355
Nieuwedijk,3,,,9464TD,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.788149,53.029562
Nieuwedijk,4,,,9464TD,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.783989,53.031750
Nieuwedijk,5,,,9464TD,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.786645,53.029139
Nieuwedijk,6,,,9464TD,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.783907,53.030698
Nieuwedijk,7,,,9464TD,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.784633,53.029163
Nieuwedijk,9,,,9464TD,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.784594,53.028399
Dalweg,1,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.784454,53.035654
Dalweg,2,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.783969,53.035390
Dalweg,3,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.784522,53.035428
Dalweg,4,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.786961,53.032461
Dalweg,5,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.784580,53.035391
Dalweg,6,a,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.790267,53.031442
Dalweg,6,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.790358,53.031495
Dalweg,7,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.784741,53.035300
Dalweg,8,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.789832,53.033658
Dalweg,9,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.784873,53.035217
Dalweg,10,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.791589,53.032191
Dalweg,11,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.785019,53.035135
Dalweg,12,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.790346,53.033886
Dalweg,13,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.785135,53.035043
Dalweg,14,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.790879,53.034230
Dalweg,15,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.785179,53.035016
Dalweg,16,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.795314,53.032156
Dalweg,18,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.793509,53.031180
Dalweg,19,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.785375,53.034930
Dalweg,21,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.785575,53.034796
Dalweg,23,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.785941,53.034603
Dalweg,25,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.787443,53.032617
Dalweg,27,a,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.794567,53.035339
Dalweg,27,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.790028,53.034177
Dalweg,29,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.794248,53.033750
Dalweg,31,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.796902,53.033288
Dalweg,33,,,9464TE,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.798066,53.033804
Zwienhemsdijk,2,,,9464TG,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.787262,53.035342
Zwienhemsdijk,4,a,,9464TG,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.787137,53.035164
Zwienhemsdijk,4,,,9464TG,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.787046,53.035111
Zwienhemsdijk,6,,,9464TG,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.786675,53.034693
Oudedijk,2,,,9464TH,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.783440,53.036115
Oudedijk,3,,,9464TH,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.784437,53.036031
Oudedijk,4,,,9464TH,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.779050,53.033560
Oudedijk,5,,,9464TH,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.784208,53.035863
Oudedijk,6,,,9464TH,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.778233,53.033183
Oudedijk,7,,,9464TH,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.783492,53.035413
Oudedijk,8,,,9464TH,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.765674,53.026444
Oudedijk,9,,,9464TH,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.783310,53.035316
Oudedijk,11,a,,9464TH,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.781917,53.034252
Oudedijk,11,,,9464TH,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.783068,53.035193
Oudedijk,13,,,9464TH,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.780737,53.033657
Oudedijk,15,,,9464TH,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.777544,53.031708
Oudedijk,17,,,9464TH,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.766691,53.026082
Dwarsdijk,1,,,9464TJ,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.784506,53.037711
Dwarsdijk,2,,,9464TJ,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.782342,53.039057
Dwarsdijk,4,a,,9464TJ,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.782808,53.038682
Dwarsdijk,4,,,9464TJ,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.782762,53.038684
Krommedijk,2,,,9464TK,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.779155,53.040568
Krommedijk,4,,,9464TK,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.778606,53.040179
Krommedijk,6,,,9464TK,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.775611,53.040726
Krommedijk,8,,,9464TK,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.775185,53.040471
Krommedijk,10,,,9464TK,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.774550,53.039723
Krommedijk,12,,,9464TK,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.774880,53.037922
Krommedijk,14,,,9464TK,Eexterzandvoort,Aa en Hunze,Drenthe,VBO,6.772113,53.036228
