openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Oosterbeekplantsoen,1,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654487,52.498402
Oosterbeekplantsoen,2,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.653944,52.498444
Oosterbeekplantsoen,3,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654465,52.498518
Oosterbeekplantsoen,4,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.653904,52.498383
Oosterbeekplantsoen,5,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654590,52.498586
Oosterbeekplantsoen,6,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.653804,52.498326
Oosterbeekplantsoen,7,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654679,52.498628
Oosterbeekplantsoen,8,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.653709,52.498275
Oosterbeekplantsoen,9,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654795,52.498698
Oosterbeekplantsoen,10,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654356,52.498122
Oosterbeekplantsoen,11,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654787,52.498363
Oosterbeekplantsoen,12,A,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654608,52.498240
Oosterbeekplantsoen,12,B,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654608,52.498240
Oosterbeekplantsoen,12,C,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654608,52.498240
Oosterbeekplantsoen,12,D,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654608,52.498240
Oosterbeekplantsoen,12,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654333,52.498241
Oosterbeekplantsoen,13,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654858,52.498304
Oosterbeekplantsoen,14,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654654,52.498127
Oosterbeekplantsoen,15,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654965,52.498246
Oosterbeekplantsoen,16,,,1965AA,Heemskerk,Heemskerk,Noord-Holland,VBO,4.654504,52.498132
