openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Tripscompagniesterweg,3,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.828120,53.153667
Tripscompagniesterweg,5,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.824443,53.151968
Tripscompagniesterweg,9,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.824158,53.150587
Tripscompagniesterweg,11,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.824537,53.149388
Tripscompagniesterweg,13,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.824785,53.148297
Tripscompagniesterweg,15,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.824731,53.147570
Tripscompagniesterweg,17,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.825070,53.146074
Tripscompagniesterweg,19,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.824873,53.144647
Tripscompagniesterweg,21,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.824731,53.144424
Tripscompagniesterweg,23,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.824762,53.144020
Tripscompagniesterweg,25,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.825207,53.143466
Tripscompagniesterweg,27,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.824959,53.142732
Tripscompagniesterweg,29,A,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.824834,53.141866
Tripscompagniesterweg,29,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.825231,53.142387
Tripscompagniesterweg,31,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.824969,53.141240
Tripscompagniesterweg,33,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.825320,53.140544
Tripscompagniesterweg,35,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.825293,53.140185
Tripscompagniesterweg,37,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.825229,53.138730
Tripscompagniesterweg,39,,,9633TA,Tripscompagnie,Menterwolde,Groningen,VBO,6.825338,53.138396
Tripscompagniesterweg,41,,,9633TB,Tripscompagnie,Menterwolde,Groningen,VBO,6.825435,53.138161
Tripscompagniesterweg,43,,,9633TB,Tripscompagnie,Menterwolde,Groningen,VBO,6.825728,53.138005
Tripscompagniesterweg,45,,,9633TB,Tripscompagnie,Menterwolde,Groningen,VBO,6.826830,53.136976
Tripscompagniesterweg,51,,,9633TB,Tripscompagnie,Menterwolde,Groningen,VBO,6.827634,53.136057
Tripscompagniesterweg,53,,,9633TB,Tripscompagnie,Menterwolde,Groningen,VBO,6.828783,53.134148
Tripscompagniesterweg,55,,,9633TB,Tripscompagnie,Menterwolde,Groningen,VBO,6.829010,53.133786
Tripscompagniesterweg,57,,,9633TB,Tripscompagnie,Menterwolde,Groningen,VBO,6.830389,53.132089
Tripscompagniesterweg,59,,,9633TB,Tripscompagnie,Menterwolde,Groningen,VBO,6.830527,53.131323
Tripscompagniesterweg,61,A,,9633TB,Tripscompagnie,Menterwolde,Groningen,VBO,6.831442,53.129862
Tripscompagniesterweg,61,,,9633TB,Tripscompagnie,Menterwolde,Groningen,VBO,6.831204,53.130454
Tripscompagniesterweg,63,,,9633TB,Tripscompagnie,Menterwolde,Groningen,VBO,6.832251,53.129227
Tripscompagniesterweg,65,,,9633TB,Tripscompagnie,Menterwolde,Groningen,VBO,6.832759,53.128798
Tripscompagniesterweg,67,,,9633TB,Tripscompagnie,Menterwolde,Groningen,VBO,6.833494,53.127531
Tripscompagniesterweg,20,,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.817760,53.154080
Tripscompagniesterweg,22,,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.819605,53.153949
Tripscompagniesterweg,24,,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.821025,53.153831
Tripscompagniesterweg,26,,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.821852,53.153626
Tripscompagniesterweg,28,,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.822846,53.153398
Tripscompagniesterweg,32,,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.823491,53.151647
Tripscompagniesterweg,34,A,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.823497,53.151395
Tripscompagniesterweg,34,,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.823426,53.151495
Tripscompagniesterweg,36,A,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.823508,53.150917
Tripscompagniesterweg,36,,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.823296,53.150732
Tripscompagniesterweg,38,,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.823449,53.150010
Tripscompagniesterweg,40,A,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.823831,53.147832
Tripscompagniesterweg,40,,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.823669,53.148913
Tripscompagniesterweg,44,,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.824015,53.141773
Tripscompagniesterweg,50,,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.824128,53.138860
Tripscompagniesterweg,52,,,9633TC,Tripscompagnie,Menterwolde,Groningen,VBO,6.824571,53.138261
Nieuweweg,1,A,,9633TD,Tripscompagnie,Menterwolde,Groningen,VBO,6.825690,53.138203
Nieuweweg,1,,,9633TD,Tripscompagnie,Menterwolde,Groningen,VBO,6.824922,53.138023
Nieuweweg,4,,,9633TD,Tripscompagnie,Menterwolde,Groningen,VBO,6.810509,53.143749
Nieuweweg,5,,,9633TD,Tripscompagnie,Menterwolde,Groningen,VBO,6.824328,53.138058
Daaleweg,1,,,9633XX,Tripscompagnie,Menterwolde,Groningen,VBO,6.828346,53.145243
