openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Batterijstraat,9,,,3083AA,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496410,51.887103
Batterijstraat,11,,,3083AA,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496461,51.887049
Batterijstraat,15,,,3083AA,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496461,51.887049
Batterijstraat,23,,,3083AA,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496965,51.886447
Casimirstraat,1,,,3083AB,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.493408,51.886345
Casimirstraat,6,,,3083AB,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.493611,51.885199
Casimirstraat,9,,,3083AB,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.493458,51.885339
Cilinderstraat,5,,,3083AC,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.495433,51.886851
Cilinderstraat,15,,,3083AC,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.495744,51.886774
Cilinderstraat,26,,,3083AC,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.494744,51.886925
Cilinderstraat,28,,,3083AC,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.494776,51.886896
Cilinderstraat,30,,,3083AC,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.494815,51.886859
Cilinderstraat,60,,,3083AC,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.495405,51.886325
Dordtsestraatweg,3,,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.495766,51.888132
Dordtsestraatweg,7,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.495939,51.888002
Dordtsestraatweg,7,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.495939,51.888002
Dordtsestraatweg,9,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.495939,51.888002
Dordtsestraatweg,9,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.495939,51.888002
Dordtsestraatweg,11,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.495939,51.888002
Dordtsestraatweg,11,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.495939,51.888002
Dordtsestraatweg,13,,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496037,51.887971
Dordtsestraatweg,15,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496045,51.887914
Dordtsestraatweg,15,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496045,51.887914
Dordtsestraatweg,17,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496045,51.887914
Dordtsestraatweg,17,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496045,51.887914
Dordtsestraatweg,19,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496045,51.887914
Dordtsestraatweg,19,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496045,51.887914
Dordtsestraatweg,21,,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496181,51.887864
Dordtsestraatweg,23,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496195,51.887807
Dordtsestraatweg,23,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496195,51.887807
Dordtsestraatweg,25,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496195,51.887807
Dordtsestraatweg,25,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496195,51.887807
Dordtsestraatweg,27,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496195,51.887807
Dordtsestraatweg,27,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496195,51.887807
Dordtsestraatweg,29,,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496329,51.887758
Dordtsestraatweg,31,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496336,51.887707
Dordtsestraatweg,31,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496336,51.887707
Dordtsestraatweg,33,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496336,51.887707
Dordtsestraatweg,33,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496336,51.887707
Dordtsestraatweg,35,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496336,51.887707
Dordtsestraatweg,35,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496336,51.887707
Dordtsestraatweg,37,,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496471,51.887655
Dordtsestraatweg,39,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496484,51.887601
Dordtsestraatweg,39,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496484,51.887601
Dordtsestraatweg,41,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496484,51.887601
Dordtsestraatweg,41,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496484,51.887601
Dordtsestraatweg,43,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496484,51.887601
Dordtsestraatweg,43,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496484,51.887601
Dordtsestraatweg,61,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496759,51.887477
Dordtsestraatweg,61,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496759,51.887477
Dordtsestraatweg,61,C,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496759,51.887477
Dordtsestraatweg,61,D,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496759,51.887477
Dordtsestraatweg,63,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496820,51.887432
Dordtsestraatweg,63,B,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496820,51.887432
Dordtsestraatweg,63,C,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496820,51.887432
Dordtsestraatweg,63,D,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496820,51.887432
Dordtsestraatweg,65,A,,3083AD,Rotterdam,Rotterdam,Zuid-Holland,VBO,4.496884,51.887386
