openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Rijksweg,1,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.868238,51.765380
Rijksweg,5,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.868575,51.764319
Rijksweg,7,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.868584,51.764267
Rijksweg,9,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.868824,51.764078
Rijksweg,19,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.870740,51.761636
Rijksweg,21,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.870720,51.761136
Rijksweg,23,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.870896,51.760801
Rijksweg,25,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.871110,51.760596
Rijksweg,27,a,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.871296,51.760162
Rijksweg,27,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.871162,51.760256
Rijksweg,29,a,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.871551,51.759836
Rijksweg,29,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.871391,51.760049
Rijksweg,31,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.871547,51.759622
Rijksweg,33,a,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.871752,51.759349
Rijksweg,33,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.871799,51.759177
Rijksweg,35,a,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.872448,51.759086
Rijksweg,35,b,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.872952,51.759153
Rijksweg,35,c,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.873309,51.758967
Rijksweg,35,d,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.872911,51.758819
Rijksweg,35,e,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.872490,51.758670
Rijksweg,35,f,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.872117,51.758494
Rijksweg,35,g,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.872299,51.758536
Rijksweg,35,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.871996,51.758692
Spijkerweg,2,,,6584AA,Molenhoek,Mook en Middelaar,Limburg,VBO,5.869741,51.759788
Rijksweg,2,,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.868913,51.761682
Rijksweg,6,a,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.870024,51.760896
Rijksweg,6,,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.869744,51.761231
Rijksweg,8,,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.870514,51.760307
Rijksweg,10,,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.870561,51.759942
Rijksweg,12,,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.870891,51.759294
Rijksweg,14,a,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.870948,51.759028
Rijksweg,16,b,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.871258,51.757808
Rijksweg,16,c,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.871431,51.757721
Rijksweg,16,,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.871101,51.758011
Rijksweg,18,a,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.872358,51.757172
Rijksweg,18,b,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.871886,51.757103
Rijksweg,18,,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.872277,51.757102
Spijkerweg,1,,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.869459,51.759391
Spijkerweg,3,,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.869781,51.759135
Spijkerweg,5,,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.867828,51.759173
Spijkerweg,7,a,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.867114,51.759103
Spijkerweg,7,,,6584AB,Molenhoek,Mook en Middelaar,Limburg,VBO,5.867214,51.759094
Halderweg,2,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.870900,51.758067
Lindenlaan,1,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.872828,51.757856
Lindenlaan,5,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.873276,51.758026
Lindenlaan,7,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.873416,51.758160
Lindenlaan,9,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.873523,51.758264
Lindenlaan,11,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.873586,51.758324
Lindenlaan,13,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.873634,51.758471
Lindenlaan,15,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.873796,51.758551
Lindenlaan,17,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.873866,51.758593
Lindenlaan,19,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.873983,51.758704
Lindenlaan,21,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.874083,51.758800
Lindenlaan,23,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.874145,51.758861
Lindenlaan,25,a,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.874531,51.759324
Lindenlaan,25,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.874242,51.758975
Lindenlaan,27,,,6584AC,Molenhoek,Mook en Middelaar,Limburg,VBO,5.874776,51.759503
