openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Kanaal Zuid,145,,,7327AA,Apeldoorn,Apeldoorn,Gelderland,VBO,5.985507,52.190342
Kanaal Zuid,151,,,7327AA,Apeldoorn,Apeldoorn,Gelderland,VBO,5.986769,52.189595
Sutton,2,,,7327AB,Apeldoorn,Apeldoorn,Gelderland,VBO,5.988722,52.189016
Sutton,3,,,7327AB,Apeldoorn,Apeldoorn,Gelderland,VBO,5.987735,52.189102
Sutton,4,,,7327AB,Apeldoorn,Apeldoorn,Gelderland,VBO,5.988655,52.189169
Sutton,5,,,7327AB,Apeldoorn,Apeldoorn,Gelderland,VBO,5.987610,52.189384
Sutton,6,,,7327AB,Apeldoorn,Apeldoorn,Gelderland,VBO,5.989083,52.189244
Sutton,7,,,7327AB,Apeldoorn,Apeldoorn,Gelderland,VBO,5.988033,52.189696
Sutton,9,,,7327AB,Apeldoorn,Apeldoorn,Gelderland,VBO,5.988588,52.189696
Sutton,10,,,7327AB,Apeldoorn,Apeldoorn,Gelderland,VBO,5.989945,52.189480
Sutton,11,A,,7327AB,Apeldoorn,Apeldoorn,Gelderland,VBO,5.988936,52.189799
Sutton,11,B,,7327AB,Apeldoorn,Apeldoorn,Gelderland,VBO,5.988919,52.189836
Sutton,13,,,7327AB,Apeldoorn,Apeldoorn,Gelderland,VBO,5.988945,52.190050
Sutton,15,,,7327AB,Apeldoorn,Apeldoorn,Gelderland,VBO,5.989579,52.189796
Wilmersdorf,2,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.988478,52.188404
Wilmersdorf,4,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.988534,52.188282
Wilmersdorf,6,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.988590,52.188139
Wilmersdorf,8,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.989105,52.188460
Wilmersdorf,12,B,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.988866,52.187792
Wilmersdorf,12,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.989385,52.187896
Wilmersdorf,14,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.989450,52.187658
Wilmersdorf,16,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.989478,52.187361
Wilmersdorf,20,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.989785,52.187086
Wilmersdorf,26,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990095,52.186757
Wilmersdorf,28,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990160,52.186617
Wilmersdorf,32,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990210,52.186350
Wilmersdorf,36,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990936,52.185608
Wilmersdorf,38,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990725,52.185407
Wilmersdorf,44,A,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.991303,52.185071
Wilmersdorf,44,B,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.991113,52.185040
Wilmersdorf,44,C,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990097,52.184659
Wilmersdorf,44,D,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990734,52.184979
Wilmersdorf,44,E,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990544,52.184948
Wilmersdorf,44,G,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990354,52.184917
Wilmersdorf,44,H,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990165,52.184886
Wilmersdorf,44,J,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.989975,52.184856
Wilmersdorf,44,K,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990220,52.185066
Wilmersdorf,44,L,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990923,52.185010
Wilmersdorf,50,,,7327AC,Apeldoorn,Apeldoorn,Gelderland,VBO,5.991832,52.182630
Wilmersdorf,1,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.987857,52.188921
Wilmersdorf,3,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.989142,52.189134
Wilmersdorf,5,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.989983,52.188646
Wilmersdorf,7,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990004,52.188445
Wilmersdorf,9,A,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990131,52.188170
Wilmersdorf,9,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990184,52.187999
Wilmersdorf,15,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990783,52.187421
Wilmersdorf,17,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.990939,52.187198
Wilmersdorf,27,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.991434,52.186409
Wilmersdorf,29,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.991663,52.185952
Wilmersdorf,31,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.991780,52.185791
Wilmersdorf,37,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.992559,52.184726
Wilmersdorf,43,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.992930,52.184265
Wilmersdorf,45,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.993025,52.184134
Wilmersdorf,47,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.993277,52.183644
Wilmersdorf,49,,,7327AD,Apeldoorn,Apeldoorn,Gelderland,VBO,5.993839,52.183239
Poortersveld,101,,,7327AE,Apeldoorn,Apeldoorn,Gelderland,VBO,5.992417,52.193284
Poortersveld,102,,,7327AE,Apeldoorn,Apeldoorn,Gelderland,VBO,5.992354,52.193247
Poortersveld,103,,,7327AE,Apeldoorn,Apeldoorn,Gelderland,VBO,5.992291,52.193209
Poortersveld,104,,,7327AE,Apeldoorn,Apeldoorn,Gelderland,VBO,5.992227,52.193172
Poortersveld,105,,,7327AE,Apeldoorn,Apeldoorn,Gelderland,VBO,5.992163,52.193134
Poortersveld,106,,,7327AE,Apeldoorn,Apeldoorn,Gelderland,VBO,5.992099,52.193097
Poortersveld,107,,,7327AE,Apeldoorn,Apeldoorn,Gelderland,VBO,5.992036,52.193059
Poortersveld,108,,,7327AE,Apeldoorn,Apeldoorn,Gelderland,VBO,5.991972,52.193022
Poortersveld,109,,,7327AE,Apeldoorn,Apeldoorn,Gelderland,VBO,5.991819,52.192989
Poortersveld,110,,,7327AE,Apeldoorn,Apeldoorn,Gelderland,VBO,5.991757,52.192946
Poortersveld,111,,,7327AE,Apeldoorn,Apeldoorn,Gelderland,VBO,5.991683,52.192907
Poortersveld,112,,,7327AE,Apeldoorn,Apeldoorn,Gelderland,VBO,5.991627,52.192877
