openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Millsebaan,41,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.630311,51.657393
Millsebaan,43,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.630485,51.657136
Millsebaan,45,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.630593,51.656983
Millsebaan,47,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.630930,51.657003
Millsebaan,49,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.630868,51.657183
Millsebaan,51,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.630841,51.657450
Millsebaan,52,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.640070,51.659104
Millsebaan,53,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.631207,51.657436
Millsebaan,54,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.639864,51.659230
Millsebaan,55,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.631446,51.657421
Millsebaan,56,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.639706,51.659412
Millsebaan,57,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.631729,51.657460
Millsebaan,58,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.639969,51.659479
Millsebaan,59,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.632073,51.657494
Millsebaan,60,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.640219,51.659271
Millsebaan,61,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.632526,51.657492
Millsebaan,62,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.640618,51.659358
Millsebaan,63,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.632911,51.657519
Millsebaan,64,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.640659,51.659626
Millsebaan,65,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.633170,51.657530
Millsebaan,66,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.640936,51.659633
Millsebaan,67,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.633416,51.657592
Millsebaan,68,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.640925,51.659434
Millsebaan,69,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.633727,51.657653
Millsebaan,70,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.640883,51.659285
Millsebaan,71,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.634014,51.657702
Millsebaan,73,A,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.634705,51.657821
Millsebaan,73,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.634454,51.657773
Millsebaan,75,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.635000,51.657867
Millsebaan,77,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.635260,51.657902
Millsebaan,79,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.635504,51.657955
Millsebaan,81,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.635791,51.658006
Millsebaan,83,A,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.636430,51.658107
Millsebaan,83,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.636101,51.658061
Millsebaan,85,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.636896,51.658173
Millsebaan,87,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.637194,51.658231
Millsebaan,89,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.637492,51.658298
Millsebaan,91,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.637775,51.658353
Millsebaan,93,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.638128,51.658376
Millsebaan,95,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.638597,51.658475
Millsebaan,97,A,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.639197,51.658596
Millsebaan,97,B,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.639009,51.658558
Millsebaan,97,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.638908,51.658532
Millsebaan,99,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.639559,51.658601
Millsebaan,101,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.639801,51.658617
Millsebaan,103,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.640092,51.658744
Millsebaan,105,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.640415,51.658756
Millsebaan,107,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.640730,51.658819
Millsebaan,109,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.640981,51.658869
Millsebaan,111,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.641233,51.658913
Millsebaan,113,,,5403AA,Uden,Uden,Noord-Brabant,VBO,5.641502,51.659004
Meerhoek,202,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.629801,51.658732
Meerhoek,204,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.629873,51.658775
Meerhoek,206,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.630032,51.658833
Meerhoek,302,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.629967,51.657796
Meerhoek,304,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.630217,51.657783
Meerhoek,306,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.631036,51.657763
Meerhoek,308,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.631345,51.657781
Meerhoek,310,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.631664,51.657811
Meerhoek,312,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.631953,51.657824
Meerhoek,314,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.632214,51.657835
Meerhoek,316,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.632519,51.657985
Meerhoek,402,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.630547,51.658760
Meerhoek,404,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.630560,51.658672
Meerhoek,406,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.630624,51.658587
Meerhoek,408,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.630638,51.658493
Meerhoek,410,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.630702,51.658407
Meerhoek,412,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.630715,51.658319
Meerhoek,414,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.630780,51.658230
Meerhoek,416,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.630793,51.658143
Meerhoek,418,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.630857,51.658056
Meerhoek,420,,,5403AB,Uden,Uden,Noord-Brabant,VBO,5.630871,51.657967
Meerhoek,601,,,5403AC,Uden,Uden,Noord-Brabant,VBO,5.631230,51.658874
Meerhoek,602,,,5403AC,Uden,Uden,Noord-Brabant,VBO,5.631549,51.658933
Meerhoek,603,,,5403AC,Uden,Uden,Noord-Brabant,VBO,5.631238,51.658816
Meerhoek,604,,,5403AC,Uden,Uden,Noord-Brabant,VBO,5.631576,51.658873
Meerhoek,605,,,5403AC,Uden,Uden,Noord-Brabant,VBO,5.631307,51.658698
Meerhoek,606,,,5403AC,Uden,Uden,Noord-Brabant,VBO,5.631633,51.658741
Meerhoek,607,,,5403AC,Uden,Uden,Noord-Brabant,VBO,5.631316,51.658638
Meerhoek,608,,,5403AC,Uden,Uden,Noord-Brabant,VBO,5.631659,51.658682
Meerhoek,609,,,5403AC,Uden,Uden,Noord-Brabant,VBO,5.631384,51.658522
Meerhoek,610,,,5403AC,Uden,Uden,Noord-Brabant,VBO,5.631717,51.658551
Meerhoek,611,,,5403AC,Uden,Uden,Noord-Brabant,VBO,5.631393,51.658464
