openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Maasbreeseweg,90,,,5984NA,Koningslust,Peel en Maas,Limburg,VBO,6.013600,51.347681
Maasbreeseweg,92,,,5984NA,Koningslust,Peel en Maas,Limburg,VBO,6.013835,51.347774
Rect. Isidorusstraat,1,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.993872,51.356929
Rect. Isidorusstraat,3,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.994066,51.357128
Rect. Isidorusstraat,4,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995614,51.357743
Rect. Isidorusstraat,6,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995653,51.357700
Rect. Isidorusstraat,8,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995692,51.357658
Rect. Isidorusstraat,9,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995165,51.357836
Rect. Isidorusstraat,10,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995735,51.357610
Rect. Isidorusstraat,11,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995231,51.357859
Rect. Isidorusstraat,12,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995825,51.357499
Rect. Isidorusstraat,13,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995296,51.357883
Rect. Isidorusstraat,14,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995866,51.357453
Rect. Isidorusstraat,15,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995444,51.357935
Rect. Isidorusstraat,16,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995884,51.357310
Rect. Isidorusstraat,17,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995520,51.357962
Rect. Isidorusstraat,18,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995922,51.357269
Rect. Isidorusstraat,19,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995597,51.357989
Rect. Isidorusstraat,22,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995968,51.357087
Rect. Isidorusstraat,23,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995906,51.357897
Rect. Isidorusstraat,24,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995968,51.357087
Rect. Isidorusstraat,25,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995946,51.357852
Rect. Isidorusstraat,26,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995968,51.357087
Rect. Isidorusstraat,27,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.996016,51.357757
Rect. Isidorusstraat,28,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.995968,51.357087
Rect. Isidorusstraat,29,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.996059,51.357709
Rect. Isidorusstraat,31,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.996105,51.357659
Rect. Isidorusstraat,33,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.996146,51.357614
Rect. Isidorusstraat,35,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.996272,51.357384
Rect. Isidorusstraat,37,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.996316,51.357337
Rect. Isidorusstraat,39,,,5984NB,Koningslust,Peel en Maas,Limburg,VBO,5.996359,51.357289
Rect. Mullenersstraat,1,,,5984NC,Koningslust,Peel en Maas,Limburg,VBO,5.995156,51.357573
Rect. Mullenersstraat,3,,,5984NC,Koningslust,Peel en Maas,Limburg,VBO,5.995203,51.357521
Rect. Mullenersstraat,5,,,5984NC,Koningslust,Peel en Maas,Limburg,VBO,5.995296,51.357418
Rect. Mullenersstraat,7,,,5984NC,Koningslust,Peel en Maas,Limburg,VBO,5.995349,51.357359
Rect. Mullenersstraat,9,,,5984NC,Koningslust,Peel en Maas,Limburg,VBO,5.995449,51.357194
Rect. Mullenersstraat,11,,,5984NC,Koningslust,Peel en Maas,Limburg,VBO,5.995412,51.357156
Rect. Mullenersstraat,13,,,5984NC,Koningslust,Peel en Maas,Limburg,VBO,5.995329,51.357073
Rect. Mullenersstraat,15,,,5984NC,Koningslust,Peel en Maas,Limburg,VBO,5.995290,51.357034
Adriaansweg,2,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.994831,51.357737
Adriaansweg,4,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.994803,51.357768
Adriaansweg,6,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.994750,51.357826
Adriaansweg,8,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.994722,51.357858
Adriaansweg,10,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.994617,51.357957
Adriaansweg,12,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.994579,51.357998
Adriaansweg,14,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.994470,51.358119
Adriaansweg,16,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.995011,51.358243
Adriaansweg,18,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.995138,51.358130
Adriaansweg,20,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.995810,51.358280
Adriaansweg,22,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.995845,51.358233
Adriaansweg,24,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.996084,51.358191
Adriaansweg,26,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.996118,51.358144
Adriaansweg,28,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.996395,51.358052
Adriaansweg,30,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.996395,51.358052
Adriaansweg,32,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.996395,51.358052
Adriaansweg,34,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.996395,51.358052
Adriaansweg,36,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.996712,51.357918
Adriaansweg,38,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.996672,51.357872
Adriaansweg,40,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.996458,51.357719
Adriaansweg,42,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.996458,51.357719
Adriaansweg,44,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.996458,51.357719
Adriaansweg,46,,,5984ND,Koningslust,Peel en Maas,Limburg,VBO,5.996458,51.357719
Koningserf,1,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.003917,51.355734
Koningserf,2,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.003778,51.355686
Koningserf,3,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.003328,51.355729
Koningserf,4,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.003250,51.355818
Koningserf,5,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.003037,51.355921
Koningserf,6,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.002960,51.356009
Koningserf,7,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.003077,51.356228
Koningserf,8,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.003001,51.356315
Koningserf,9,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.003128,51.356494
Koningserf,10,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.003281,51.356542
Koningserf,11,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.003567,51.356347
Koningserf,12,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.003641,51.356262
Koningserf,13,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.003698,51.356078
Koningserf,14,,,5984NE,Koningslust,Peel en Maas,Limburg,VBO,6.003773,51.355992
De Koningstraat,7,,,5984NG,Koningslust,Peel en Maas,Limburg,VBO,6.006757,51.348312
De Koningstraat,11,,,5984NG,Koningslust,Peel en Maas,Limburg,VBO,6.005785,51.348959
De Koningstraat,19,,,5984NG,Koningslust,Peel en Maas,Limburg,VBO,6.003557,51.350483
De Koningstraat,25,,,5984NG,Koningslust,Peel en Maas,Limburg,VBO,6.003185,51.354105
De Koningstraat,33,,,5984NG,Koningslust,Peel en Maas,Limburg,VBO,6.002409,51.357394
De Koningstraat,37,,,5984NG,Koningslust,Peel en Maas,Limburg,VBO,6.001214,51.358345
De Koningstraat,39,A,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,6.000428,51.358946
De Koningstraat,39,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,6.000468,51.358910
De Koningstraat,41,A,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,6.000290,51.359070
De Koningstraat,41,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,6.000330,51.359034
De Koningstraat,43,A,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,6.000139,51.359182
De Koningstraat,43,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,6.000179,51.359147
De Koningstraat,45,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,5.999980,51.359303
De Koningstraat,47,A,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,5.999565,51.359659
De Koningstraat,47,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,5.999748,51.359492
De Koningstraat,49,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,5.999392,51.359869
De Koningstraat,51,A,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,5.998907,51.360188
De Koningstraat,51,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,5.999098,51.360267
De Koningstraat,53,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,5.998544,51.360612
De Koningstraat,55,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,5.998341,51.360803
De Koningstraat,57,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,5.998005,51.361075
De Koningstraat,71,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,5.992565,51.364497
De Koningstraat,73,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,5.993123,51.365150
De Koningstraat,77,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,5.992497,51.365710
De Koningstraat,79,,,5984NH,Koningslust,Peel en Maas,Limburg,VBO,5.992005,51.366127
De Koningstraat,10,,,5984NJ,Koningslust,Peel en Maas,Limburg,VBO,6.006937,51.348644
De Koningstraat,12,,,5984NJ,Koningslust,Peel en Maas,Limburg,VBO,6.005890,51.349199
De Koningstraat,14,,,5984NJ,Koningslust,Peel en Maas,Limburg,VBO,6.004960,51.349852
De Koningstraat,26,,,5984NJ,Koningslust,Peel en Maas,Limburg,VBO,6.007609,51.355951
De Koningstraat,26,,,5984NJ,Koningslust,Peel en Maas,Limburg,VBO,6.007642,51.356101
De Koningstraat,34,,,5984NJ,Koningslust,Peel en Maas,Limburg,VBO,6.002600,51.357818
De Koningstraat,36,,,5984NJ,Koningslust,Peel en Maas,Limburg,VBO,6.002370,51.357985
De Koningstraat,38,,,5984NJ,Koningslust,Peel en Maas,Limburg,VBO,6.001868,51.358567
