openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Oasterloane,2,,,9108AJ,Broeksterwâld,Dantumadiel,Friesland,VBO,6.004652,53.275539
Boargemaster Nautawei,1,,,9108AK,Broeksterwâld,Dantumadiel,Friesland,VBO,5.986435,53.270497
Boargemaster Nautawei,3,,,9108AK,Broeksterwâld,Dantumadiel,Friesland,VBO,5.986693,53.270101
Boargemaster Nautawei,4,a,,9108AK,Broeksterwâld,Dantumadiel,Friesland,VBO,5.970928,53.267044
Boargemaster Nautawei,4,,,9108AK,Broeksterwâld,Dantumadiel,Friesland,VBO,5.971249,53.267118
Boargemaster Nautawei,5,,,9108AK,Broeksterwâld,Dantumadiel,Friesland,VBO,5.987164,53.269674
Boargemaster Nautawei,9,,,9108AK,Broeksterwâld,Dantumadiel,Friesland,VBO,5.973297,53.262350
Boargemaster Nautawei,11,,,9108AK,Broeksterwâld,Dantumadiel,Friesland,VBO,5.976516,53.258620
Schwartzenbergloane,1,,,9108AL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.980332,53.272310
Schwartzenbergloane,2,,,9108AL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.980466,53.276963
Schwartzenbergloane,3,a,,9108AL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.988139,53.268594
Schwartzenbergloane,3,,,9108AL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.980343,53.271857
Schwartzenbergloane,4,,,9108AL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.980143,53.275307
Schwartzenbergloane,5,,,9108AL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.989630,53.263578
Schwartzenbergloane,6,,,9108AL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.978355,53.271749
Schwartzenbergloane,7,,,9108AL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.993301,53.260063
Schwartzenbergloane,8,,,9108AL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.981252,53.270378
Schwartzenbergloane,9,,,9108AL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.993614,53.259982
Schwartzenbergloane,10,,,9108AL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.981487,53.270071
Schwartzenbergloane,12,,,9108AL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.992341,53.260216
Schwartzenbergloane,14,,,9108AL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.990596,53.259757
Tienewei,1,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.979587,53.272809
Tienewei,2,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.979714,53.273118
Tienewei,3,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.976293,53.272395
Tienewei,4,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.978263,53.272931
Tienewei,5,a,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.973310,53.272049
Tienewei,5,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.975551,53.272317
Tienewei,7,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.969230,53.271129
Tienewei,9,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.968489,53.271118
Tienewei,10,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.970905,53.271954
Tienewei,12,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.970191,53.271774
Tienewei,13,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.963009,53.270727
Tienewei,14,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.969849,53.271746
Tienewei,15,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.958108,53.269728
Tienewei,16,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.968074,53.271544
Tienewei,18,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.960425,53.270630
Tienewei,20,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.959023,53.270346
Tienewei,22,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.951369,53.268558
Tienewei,24,,,9108AM,Broeksterwâld,Dantumadiel,Friesland,VBO,5.953574,53.264688
Willemstrjitte,7,,,9108EL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.998668,53.279928
Willemstrjitte,9,,,9108EL,Broeksterwâld,Dantumadiel,Friesland,VBO,5.998225,53.280475
