openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
J C Bloemstraat,2,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012993,52.109178
J C Bloemstraat,4,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012865,52.109183
J C Bloemstraat,6,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012744,52.109211
J C Bloemstraat,8,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012716,52.109214
J C Bloemstraat,10,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012386,52.109215
J C Bloemstraat,12,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012361,52.109206
Schoolstraat,1,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.011597,52.106554
Schoolstraat,3,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.011529,52.106468
Schoolstraat,5,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.011952,52.106568
Schoolstraat,7,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012757,52.106712
Schoolstraat,11,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012506,52.107271
Schoolstraat,13,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.013357,52.107288
Schoolstraat,15,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012635,52.107518
Schoolstraat,17,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012722,52.107649
Schoolstraat,19,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012745,52.107684
Schoolstraat,21,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012756,52.107700
Schoolstraat,23,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012885,52.107800
Schoolstraat,25,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012895,52.107817
Schoolstraat,27,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012968,52.107989
Schoolstraat,29,,,3451AA,Vleuten,Utrecht,Utrecht,VBO,5.012979,52.108006
Schoolstraat,31,,,3451AB,Vleuten,Utrecht,Utrecht,VBO,5.013057,52.108175
Schoolstraat,33,,,3451AB,Vleuten,Utrecht,Utrecht,VBO,5.013102,52.108264
Schoolstraat,35,,,3451AB,Vleuten,Utrecht,Utrecht,VBO,5.013167,52.108333
Schoolstraat,37,,,3451AB,Vleuten,Utrecht,Utrecht,VBO,5.013227,52.108444
Schoolstraat,39,,,3451AB,Vleuten,Utrecht,Utrecht,VBO,5.013331,52.108648
Schoolstraat,41,,,3451AB,Vleuten,Utrecht,Utrecht,VBO,5.013403,52.108811
Schoolstraat,43,,,3451AB,Vleuten,Utrecht,Utrecht,VBO,5.013409,52.108828
Schoolstraat,45,,,3451AB,Vleuten,Utrecht,Utrecht,VBO,5.013457,52.108955
Schoolstraat,47,,,3451AB,Vleuten,Utrecht,Utrecht,VBO,5.013668,52.109153
Schoolstraat,51,,,3451AB,Vleuten,Utrecht,Utrecht,VBO,5.013615,52.109408
Schoolstraat,53,,,3451AB,Vleuten,Utrecht,Utrecht,VBO,5.013697,52.109546
Schoolstraat,55,,,3451AB,Vleuten,Utrecht,Utrecht,VBO,5.013716,52.109602
Schoolstraat,57,,,3451AB,Vleuten,Utrecht,Utrecht,VBO,5.013722,52.109619
Schoolstraat,59,,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.013861,52.110027
Schoolstraat,61,,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.013880,52.110083
Schoolstraat,63,,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.013886,52.110101
Schoolstraat,65,,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.013937,52.110252
Schoolstraat,67,,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.013943,52.110269
Schoolstraat,69,,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.013994,52.110420
Schoolstraat,71,,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.014000,52.110438
Schoolstraat,73,A,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.014097,52.110762
Schoolstraat,73,B,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.014103,52.110779
Schoolstraat,73,,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.014014,52.110601
Schoolstraat,75,,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.014128,52.110931
Schoolstraat,77,,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.014207,52.111158
Schoolstraat,79,,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.014213,52.111175
Schoolstraat,81,,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.014285,52.111357
Schoolstraat,83,,,3451AC,Vleuten,Utrecht,Utrecht,VBO,5.014291,52.111374
