openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Loonseweg,26,A,,5843AA,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.879033,51.592538
Loonseweg,26,,,5843AA,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.876529,51.593843
Loonseweg,27,,,5843AA,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.879681,51.592093
Loonseweg,28,,,5843AA,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.881575,51.590018
Loonseweg,29,,,5843AA,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.885863,51.589353
Loonseweg,30,,,5843AA,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.887248,51.588235
Loonseweg,31,A,,5843AA,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.888270,51.587536
Loonseweg,31,,,5843AA,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.888162,51.587602
Loonseweg,32,,,5843AA,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.890474,51.586578
Loonseweg,33,,,5843AA,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.890682,51.586024
Loonseweg,34,,,5843AA,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.890929,51.585602
Loonseweg,35,,,5843AA,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.890775,51.585555
Loonseweg,36,,,5843AA,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.889981,51.585659
Stevensstraat,1,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.880210,51.588819
Stevensstraat,5,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.879774,51.585868
Stevensstraat,7,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.877758,51.585258
Stevensstraat,9,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.876141,51.586770
Stevensstraat,19,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.870636,51.584488
Stevensstraat,21,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.870042,51.584233
Stevensstraat,33,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.868818,51.583663
Stevensstraat,35,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.868409,51.583460
Stevensstraat,37,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.868155,51.583441
Stevensstraat,39,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.868046,51.583394
Stevensstraat,43,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.867568,51.582576
Stevensstraat,51,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.866418,51.582713
Stevensstraat,53,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.866206,51.582670
Stevensstraat,55,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.865977,51.582624
Stevensstraat,57,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.865726,51.582542
Stevensstraat,59,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.866621,51.580590
Stevensstraat,61,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.865494,51.582213
Stevensstraat,65,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.865059,51.582414
Stevensstraat,67,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.864811,51.582323
Stevensstraat,69,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.864719,51.582299
Stevensstraat,71,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.864575,51.582260
Stevensstraat,73,A,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.864489,51.582081
Stevensstraat,73,B,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.864534,51.581988
Stevensstraat,73,C,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.864534,51.581902
Stevensstraat,73,D,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.864438,51.581884
Stevensstraat,73,E,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.864351,51.581952
Stevensstraat,73,F,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.864315,51.581946
Stevensstraat,73,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.864472,51.582233
Stevensstraat,75,A,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.862867,51.581803
Stevensstraat,75,B,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.862766,51.581785
Stevensstraat,75,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.862939,51.581820
Stevensstraat,77,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.862431,51.581615
Stevensstraat,79,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.861803,51.581563
Stevensstraat,81,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.861581,51.581513
Stevensstraat,83,,,5843AB,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.861259,51.581422
Stevensstraat,2,A,,5843AC,Westerbeek,Sint Anthonis,Noord-Brabant,VBO,5.878321,51.588314
