openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Aandammergouw,1,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033253,52.431940
Aandammergouw,2,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033006,52.431909
Aandammergouw,3,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033188,52.431622
Aandammergouw,4,A,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.032235,52.431488
Aandammergouw,4,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.032779,52.431691
Aandammergouw,5,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033687,52.431591
Aandammergouw,6,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.032472,52.429818
Aandammergouw,7,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033310,52.431326
Aandammergouw,8,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.032237,52.428326
Aandammergouw,9,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033275,52.431222
Aandammergouw,10,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.022555,52.423256
Aandammergouw,11,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033235,52.430993
Aandammergouw,13,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033236,52.430896
Aandammergouw,15,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.032833,52.427212
Aandammergouw,17,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.032975,52.425906
Aandammergouw,19,,,1153PA,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033010,52.423636
Zuiderwouder Dorpsstraat,1,A,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033218,52.432589
Zuiderwouder Dorpsstraat,1,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033088,52.432583
Zuiderwouder Dorpsstraat,2,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033682,52.432261
Zuiderwouder Dorpsstraat,3,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033673,52.432543
Zuiderwouder Dorpsstraat,4,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.034205,52.432058
Zuiderwouder Dorpsstraat,5,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.033813,52.432485
Zuiderwouder Dorpsstraat,6,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.034425,52.431998
Zuiderwouder Dorpsstraat,7,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.034100,52.432381
Zuiderwouder Dorpsstraat,8,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.034485,52.431977
Zuiderwouder Dorpsstraat,9,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.034429,52.432235
Zuiderwouder Dorpsstraat,10,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.034684,52.431868
Zuiderwouder Dorpsstraat,11,A,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.034871,52.431983
Zuiderwouder Dorpsstraat,11,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.034745,52.432095
Zuiderwouder Dorpsstraat,12,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.034774,52.431788
Zuiderwouder Dorpsstraat,13,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.034974,52.431939
Zuiderwouder Dorpsstraat,14,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.034929,52.431727
Zuiderwouder Dorpsstraat,15,,,1153PB,Zuiderwoude,Waterland,Noord-Holland,VBO,5.035014,52.431862
Zuiderwouder Dorpsstraat,16,,,1153PC,Zuiderwoude,Waterland,Noord-Holland,VBO,5.035005,52.431560
Zuiderwouder Dorpsstraat,17,,,1153PC,Zuiderwoude,Waterland,Noord-Holland,VBO,5.035100,52.431820
Zuiderwouder Dorpsstraat,18,,,1153PC,Zuiderwoude,Waterland,Noord-Holland,VBO,5.035094,52.431489
Zuiderwouder Dorpsstraat,20,,,1153PC,Zuiderwoude,Waterland,Noord-Holland,VBO,5.035272,52.431309
Zuiderwouder Dorpsstraat,21,,,1153PC,Zuiderwoude,Waterland,Noord-Holland,VBO,5.035270,52.431734
Zuiderwouder Dorpsstraat,22,,,1153PC,Zuiderwoude,Waterland,Noord-Holland,VBO,5.035582,52.431382
Zuiderwouder Dorpsstraat,23,,,1153PC,Zuiderwoude,Waterland,Noord-Holland,VBO,5.035391,52.431657
Zuiderwouder Dorpsstraat,24,,,1153PC,Zuiderwoude,Waterland,Noord-Holland,VBO,5.035699,52.431185
Zuiderwouder Dorpsstraat,25,A,,1153PC,Zuiderwoude,Waterland,Noord-Holland,VBO,5.035729,52.431508
Zuiderwouder Dorpsstraat,25,,,1153PC,Zuiderwoude,Waterland,Noord-Holland,VBO,5.035537,52.431566
Zuiderwouder Dorpsstraat,26,,,1153PC,Zuiderwoude,Waterland,Noord-Holland,VBO,5.036138,52.431050
Zuiderwouder Dorpsstraat,27,,,1153PC,Zuiderwoude,Waterland,Noord-Holland,VBO,5.035944,52.431397
Zuiderwouder Dorpsstraat,28,,,1153PC,Zuiderwoude,Waterland,Noord-Holland,VBO,5.036417,52.430881
Zuiderwouder Dorpsstraat,29,,,1153PD,Zuiderwoude,Waterland,Noord-Holland,VBO,5.036268,52.431326
Zuiderwouder Dorpsstraat,30,,,1153PD,Zuiderwoude,Waterland,Noord-Holland,VBO,5.036474,52.430761
Zuiderwouder Dorpsstraat,31,,,1153PD,Zuiderwoude,Waterland,Noord-Holland,VBO,5.036394,52.431265
Zuiderwouder Dorpsstraat,32,A,,1153PD,Zuiderwoude,Waterland,Noord-Holland,VBO,5.037041,52.430586
Zuiderwouder Dorpsstraat,32,,,1153PD,Zuiderwoude,Waterland,Noord-Holland,VBO,5.036731,52.430717
Zuiderwouder Dorpsstraat,33,,,1153PD,Zuiderwoude,Waterland,Noord-Holland,VBO,5.036639,52.431331
Zuiderwouder Dorpsstraat,34,,,1153PD,Zuiderwoude,Waterland,Noord-Holland,VBO,5.037235,52.430503
Zuiderwouder Dorpsstraat,35,,,1153PD,Zuiderwoude,Waterland,Noord-Holland,VBO,5.036809,52.431315
Zuiderwouder Dorpsstraat,36,,,1153PD,Zuiderwoude,Waterland,Noord-Holland,VBO,5.037093,52.430442
