openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Spant,1,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.753878,52.488182
Spant,2,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.753919,52.488416
Spant,3,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754160,52.488031
Spant,4,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.753993,52.488380
Spant,5,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754353,52.487933
Spant,6,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754187,52.488247
Spant,7,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754457,52.487897
Spant,8,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754364,52.488167
Spant,9,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754649,52.487800
Spant,10,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754424,52.488131
Spant,11,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754842,52.487720
Spant,12,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754617,52.488024
Spant,13,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754901,52.487684
Spant,14,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754691,52.487998
Spant,15,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.755080,52.487559
Spant,16,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754972,52.487900
Spant,17,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.755154,52.487533
Spant,18,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.755224,52.487803
Spant,19,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754789,52.487288
Spant,20,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.755433,52.487606
Spant,21,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754537,52.487413
Spant,22,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.755625,52.487535
Spant,23,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754241,52.487555
Spant,24,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.755553,52.487445
Spant,25,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754167,52.487590
Spant,26,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.755333,52.487336
Spant,27,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.753959,52.487697
Spant,28,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.755144,52.487182
Spant,29,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.753752,52.487768
Spant,30,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754939,52.487109
Spant,31,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.753573,52.487893
Spant,32,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754793,52.487045
Spant,33,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.753514,52.487937
Spant,34,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754720,52.487009
Spant,36,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754555,52.487197
Spant,38,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754481,52.487241
Spant,40,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754259,52.487339
Spant,42,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.754199,52.487375
Spant,44,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.753932,52.487508
Spant,46,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.753607,52.487632
Spant,48,,,1567AA,Assendelft,Zaanstad,Noord-Holland,VBO,4.753309,52.487828
Pluimgraaf,1,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755559,52.488011
Pluimgraaf,2,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755395,52.488181
Pluimgraaf,3,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755690,52.488120
Pluimgraaf,4,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755453,52.488235
Pluimgraaf,5,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755821,52.488228
Pluimgraaf,6,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755555,52.488308
Pluimgraaf,7,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755952,52.488346
Pluimgraaf,8,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755628,52.488362
Pluimgraaf,9,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.756083,52.488454
Pluimgraaf,10,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755744,52.488462
Pluimgraaf,11,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.756229,52.488563
Pluimgraaf,12,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755802,52.488516
Pluimgraaf,14,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755947,52.488696
Pluimgraaf,16,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755873,52.488741
Pluimgraaf,18,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755754,52.488803
Pluimgraaf,20,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755665,52.488857
Pluimgraaf,22,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755368,52.489026
Pluimgraaf,24,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755279,52.489070
Pluimgraaf,26,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755160,52.489141
Pluimgraaf,28,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.755101,52.489186
Pluimgraaf,30,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.754808,52.489059
Pluimgraaf,32,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.754750,52.489004
Pluimgraaf,34,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.754619,52.488896
Pluimgraaf,36,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.754561,52.488851
Pluimgraaf,38,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.754459,52.488769
Pluimgraaf,40,,,1567AB,Assendelft,Zaanstad,Noord-Holland,VBO,4.754401,52.488715
Zwanenrecht,1,,,1567AC,Assendelft,Zaanstad,Noord-Holland,VBO,4.755402,52.488729
Zwanenrecht,2,,,1567AC,Assendelft,Zaanstad,Noord-Holland,VBO,4.755224,52.488836
Zwanenrecht,3,,,1567AC,Assendelft,Zaanstad,Noord-Holland,VBO,4.755329,52.488675
Zwanenrecht,4,,,1567AC,Assendelft,Zaanstad,Noord-Holland,VBO,4.755165,52.488782
Zwanenrecht,5,,,1567AC,Assendelft,Zaanstad,Noord-Holland,VBO,4.755213,52.488576
Zwanenrecht,6,,,1567AC,Assendelft,Zaanstad,Noord-Holland,VBO,4.755049,52.488692
Zwanenrecht,7,,,1567AC,Assendelft,Zaanstad,Noord-Holland,VBO,4.755169,52.488521
Zwanenrecht,8,,,1567AC,Assendelft,Zaanstad,Noord-Holland,VBO,4.754976,52.488637
Zwanenrecht,9,,,1567AC,Assendelft,Zaanstad,Noord-Holland,VBO,4.755053,52.488431
Zwanenrecht,10,,,1567AC,Assendelft,Zaanstad,Noord-Holland,VBO,4.754874,52.488556
Zwanenrecht,11,,,1567AC,Assendelft,Zaanstad,Noord-Holland,VBO,4.754980,52.488386
Zwanenrecht,12,,,1567AC,Assendelft,Zaanstad,Noord-Holland,VBO,4.754801,52.488501
Ambachtslaan,1,,,1567AD,Assendelft,Zaanstad,Noord-Holland,VBO,4.757139,52.488712
Ambachtslaan,2,,,1567AD,Assendelft,Zaanstad,Noord-Holland,VBO,4.757387,52.488893
Ambachtslaan,3,,,1567AD,Assendelft,Zaanstad,Noord-Holland,VBO,4.757036,52.488756
Ambachtslaan,4,,,1567AD,Assendelft,Zaanstad,Noord-Holland,VBO,4.757342,52.488928
Ambachtslaan,5,,,1567AD,Assendelft,Zaanstad,Noord-Holland,VBO,4.756961,52.488801
Ambachtslaan,6,,,1567AD,Assendelft,Zaanstad,Noord-Holland,VBO,4.757283,52.488964
Ambachtslaan,7,,,1567AD,Assendelft,Zaanstad,Noord-Holland,VBO,4.756887,52.488845
Ambachtslaan,8,A,,1567AD,Assendelft,Zaanstad,Noord-Holland,VBO,4.757224,52.488991
Ambachtslaan,8,B,,1567AD,Assendelft,Zaanstad,Noord-Holland,VBO,4.757179,52.489026
Ambachtslaan,9,,,1567AD,Assendelft,Zaanstad,Noord-Holland,VBO,4.756798,52.488899
Ambachtslaan,10,A,,1567AD,Assendelft,Zaanstad,Noord-Holland,VBO,4.757120,52.489053
Ambachtslaan,10,B,,1567AD,Assendelft,Zaanstad,Noord-Holland,VBO,4.757060,52.489089
Ambachtslaan,11,,,1567AD,Assendelft,Zaanstad,Noord-Holland,VBO,4.756442,52.489094
