openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Aartsbisschop Romerostraat,1,,,3573AA,Utrecht,Utrecht,Utrecht,VBO,5.141444,52.106024
Aartsbisschop Romerostraat,3,,,3573AA,Utrecht,Utrecht,Utrecht,VBO,5.141516,52.106030
Aartsbisschop Romerostraat,5,,,3573AA,Utrecht,Utrecht,Utrecht,VBO,5.141589,52.106035
Aartsbisschop Romerostraat,7,,,3573AA,Utrecht,Utrecht,Utrecht,VBO,5.141689,52.106045
Aartsbisschop Romerostraat,9,,,3573AA,Utrecht,Utrecht,Utrecht,VBO,5.141689,52.106045
Aartsbisschop Romerostraat,11,,,3573AA,Utrecht,Utrecht,Utrecht,VBO,5.141689,52.106045
Aartsbisschop Romerostraat,13,,,3573AA,Utrecht,Utrecht,Utrecht,VBO,5.141689,52.106045
Aartsbisschop Romerostraat,15,,,3573AA,Utrecht,Utrecht,Utrecht,VBO,5.141689,52.106045
Aartsbisschop Romerostraat,17,,,3573AA,Utrecht,Utrecht,Utrecht,VBO,5.141689,52.106045
Aartsbisschop Romerostraat,19,,,3573AA,Utrecht,Utrecht,Utrecht,VBO,5.141689,52.106045
Aartsbisschop Romerostraat,21,,,3573AA,Utrecht,Utrecht,Utrecht,VBO,5.141689,52.106045
Aartsbisschop Romerostraat,23,,,3573AA,Utrecht,Utrecht,Utrecht,VBO,5.141689,52.106045
Aartsbisschop Romerostraat,25,,,3573AA,Utrecht,Utrecht,Utrecht,VBO,5.141689,52.106045
Aartsbisschop Romerostraat,27,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.141810,52.106063
Aartsbisschop Romerostraat,29,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.141881,52.106074
Aartsbisschop Romerostraat,31,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.141952,52.106085
Aartsbisschop Romerostraat,33,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.142023,52.106096
Aartsbisschop Romerostraat,35,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.142118,52.106112
Aartsbisschop Romerostraat,37,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.142118,52.106112
Aartsbisschop Romerostraat,39,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.142118,52.106112
Aartsbisschop Romerostraat,41,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.142118,52.106112
Aartsbisschop Romerostraat,43,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.142118,52.106112
Aartsbisschop Romerostraat,45,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.142118,52.106112
Aartsbisschop Romerostraat,47,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.142118,52.106112
Aartsbisschop Romerostraat,49,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.142118,52.106112
Aartsbisschop Romerostraat,51,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.142118,52.106112
Aartsbisschop Romerostraat,53,,,3573AB,Utrecht,Utrecht,Utrecht,VBO,5.142118,52.106112
Aartsbisschop Romerostraat,55,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142233,52.106138
Aartsbisschop Romerostraat,57,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142301,52.106154
Aartsbisschop Romerostraat,59,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142369,52.106171
Aartsbisschop Romerostraat,61,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142437,52.106187
Aartsbisschop Romerostraat,63,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142522,52.106209
Aartsbisschop Romerostraat,65,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142522,52.106209
Aartsbisschop Romerostraat,67,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142522,52.106209
Aartsbisschop Romerostraat,69,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142522,52.106209
Aartsbisschop Romerostraat,71,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142522,52.106209
Aartsbisschop Romerostraat,73,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142522,52.106209
Aartsbisschop Romerostraat,75,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142522,52.106209
Aartsbisschop Romerostraat,77,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142522,52.106209
Aartsbisschop Romerostraat,79,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142522,52.106209
Aartsbisschop Romerostraat,81,,,3573AC,Utrecht,Utrecht,Utrecht,VBO,5.142522,52.106209
Aartsbisschop Romerostraat,83,,,3573AD,Utrecht,Utrecht,Utrecht,VBO,5.142640,52.106246
Aartsbisschop Romerostraat,85,,,3573AD,Utrecht,Utrecht,Utrecht,VBO,5.142704,52.106267
Aartsbisschop Romerostraat,87,,,3573AD,Utrecht,Utrecht,Utrecht,VBO,5.142768,52.106289
