openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
De Sitterstraat,7,A,,3318AA,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679127,51.790334
De Sitterstraat,7,B,,3318AA,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679142,51.790414
De Sitterstraat,9,,,3318AA,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679811,51.790237
De Sitterstraat,6,A,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679735,51.789797
De Sitterstraat,6,B,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679778,51.789794
De Sitterstraat,6,C,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679823,51.789791
De Sitterstraat,6,D,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679869,51.789788
De Sitterstraat,6,E,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679919,51.789785
De Sitterstraat,6,F,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679962,51.789782
De Sitterstraat,6,G,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680008,51.789779
De Sitterstraat,6,H,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680056,51.789776
De Sitterstraat,6,I,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680107,51.789773
De Sitterstraat,6,J,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680148,51.789770
De Sitterstraat,6,K,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680190,51.789767
De Sitterstraat,6,L,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680236,51.789764
De Sitterstraat,6,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679753,51.789902
De Sitterstraat,8,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679795,51.789900
De Sitterstraat,10,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679833,51.789897
De Sitterstraat,12,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679882,51.789894
De Sitterstraat,14,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679929,51.789891
De Sitterstraat,16,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679973,51.789888
De Sitterstraat,18,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680020,51.789885
De Sitterstraat,20,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680067,51.789882
De Sitterstraat,22,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680115,51.789880
De Sitterstraat,24,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680161,51.789876
De Sitterstraat,26,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680204,51.789873
De Sitterstraat,28,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680252,51.789870
De Sitterstraat,30,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680297,51.789867
De Sitterstraat,32,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680347,51.789865
De Sitterstraat,34,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680388,51.789862
De Sitterstraat,36,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680428,51.789860
De Sitterstraat,38,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680470,51.789856
De Sitterstraat,40,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680512,51.789853
De Sitterstraat,42,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680553,51.789850
De Sitterstraat,44,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680596,51.789847
De Sitterstraat,46,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679736,51.789890
De Sitterstraat,48,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679783,51.789887
De Sitterstraat,50,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679829,51.789884
De Sitterstraat,52,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679876,51.789881
De Sitterstraat,54,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679923,51.789878
De Sitterstraat,56,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679970,51.789875
De Sitterstraat,58,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680017,51.789872
De Sitterstraat,60,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680063,51.789869
De Sitterstraat,62,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680110,51.789866
De Sitterstraat,64,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680156,51.789863
De Sitterstraat,66,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680202,51.789860
De Sitterstraat,68,,,3318AB,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680249,51.789857
De Sitterstraat,70,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680295,51.789854
De Sitterstraat,72,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680344,51.789851
De Sitterstraat,74,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680389,51.789848
De Sitterstraat,76,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680435,51.789845
De Sitterstraat,78,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680482,51.789842
De Sitterstraat,80,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680529,51.789839
De Sitterstraat,82,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679733,51.789876
De Sitterstraat,84,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679780,51.789873
De Sitterstraat,86,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679827,51.789870
De Sitterstraat,88,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679874,51.789867
De Sitterstraat,90,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679921,51.789864
De Sitterstraat,92,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679967,51.789861
De Sitterstraat,94,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680014,51.789858
De Sitterstraat,96,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680061,51.789855
De Sitterstraat,98,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680108,51.789852
De Sitterstraat,100,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680155,51.789849
De Sitterstraat,102,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680220,51.789845
De Sitterstraat,104,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680285,51.789841
De Sitterstraat,106,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680351,51.789837
De Sitterstraat,108,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680416,51.789833
De Sitterstraat,110,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680482,51.789828
De Sitterstraat,112,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679731,51.789863
De Sitterstraat,114,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679787,51.789859
De Sitterstraat,116,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679843,51.789856
De Sitterstraat,118,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679899,51.789852
De Sitterstraat,120,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679955,51.789849
De Sitterstraat,122,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680020,51.789844
De Sitterstraat,124,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680085,51.789840
De Sitterstraat,126,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680151,51.789836
De Sitterstraat,128,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680216,51.789832
De Sitterstraat,130,,,3318AC,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.680282,51.789828
De Sitterstraat,132,,,3318AD,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.679643,51.789820
De Sitterstraat,140,A,,3318AD,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.678450,51.789436
De Sitterstraat,140,B,,3318AD,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.678459,51.789488
De Sitterstraat,140,C,,3318AD,Dordrecht,Dordrecht,Zuid-Holland,VBO,4.678469,51.789543
