openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Leestensepad,1,,,7232AA,Warnsveld,Zutphen,Gelderland,VBO,6.230046,52.133761
Leestensepad,3,,,7232AA,Warnsveld,Zutphen,Gelderland,VBO,6.230045,52.133707
Leestensepad,5,,,7232AA,Warnsveld,Zutphen,Gelderland,VBO,6.230044,52.133662
Leestensepad,7,,,7232AA,Warnsveld,Zutphen,Gelderland,VBO,6.230043,52.133617
Leestensepad,9,,,7232AA,Warnsveld,Zutphen,Gelderland,VBO,6.230042,52.133563
Leestensepad,11,,,7232AA,Warnsveld,Zutphen,Gelderland,VBO,6.230041,52.133518
Leestensepad,13,,,7232AA,Warnsveld,Zutphen,Gelderland,VBO,6.230054,52.133410
Leestensepad,15,,,7232AA,Warnsveld,Zutphen,Gelderland,VBO,6.230038,52.133365
Leestensepad,17,,,7232AA,Warnsveld,Zutphen,Gelderland,VBO,6.230008,52.133312
Leestensepad,19,,,7232AA,Warnsveld,Zutphen,Gelderland,VBO,6.230007,52.133258
Leestensepad,21,,,7232AA,Warnsveld,Zutphen,Gelderland,VBO,6.230006,52.133213
Leestensepad,23,,,7232AA,Warnsveld,Zutphen,Gelderland,VBO,6.230005,52.133159
Leestensepad,25,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230090,52.132996
Leestensepad,27,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230118,52.132960
Leestensepad,29,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230161,52.132915
Leestensepad,31,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230190,52.132879
Leestensepad,33,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230247,52.132833
Leestensepad,35,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230290,52.132788
Leestensepad,37,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230334,52.132752
Leestensepad,39,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230377,52.132707
Leestensepad,41,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230491,52.132598
Leestensepad,43,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230534,52.132562
Leestensepad,45,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230592,52.132534
Leestensepad,47,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230650,52.132498
Leestensepad,49,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230693,52.132453
Leestensepad,51,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230765,52.132416
Leestensepad,53,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230809,52.132380
Leestensepad,55,,,7232AB,Warnsveld,Zutphen,Gelderland,VBO,6.230866,52.132353
Leestensepad,57,,,7232AC,Warnsveld,Zutphen,Gelderland,VBO,6.231213,52.132134
Leestensepad,59,,,7232AC,Warnsveld,Zutphen,Gelderland,VBO,6.231271,52.132098
Leestensepad,61,,,7232AC,Warnsveld,Zutphen,Gelderland,VBO,6.231328,52.132062
Leestensepad,63,,,7232AC,Warnsveld,Zutphen,Gelderland,VBO,6.231401,52.132025
Leestensepad,65,,,7232AC,Warnsveld,Zutphen,Gelderland,VBO,6.231459,52.131998
Leestensepad,67,,,7232AC,Warnsveld,Zutphen,Gelderland,VBO,6.231516,52.131961
Leestensepad,69,,,7232AC,Warnsveld,Zutphen,Gelderland,VBO,6.231589,52.131925
Leestensepad,71,,,7232AC,Warnsveld,Zutphen,Gelderland,VBO,6.231632,52.131889
Leestensepad,73,,,7232AC,Warnsveld,Zutphen,Gelderland,VBO,6.231747,52.131816
