openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Hoogveldsestraat,1,,,5359NA,Keent,Oss,Noord-Brabant,VBO,5.693806,51.766810
Hoogveldsestraat,3,,,5359NA,Keent,Oss,Noord-Brabant,VBO,5.694691,51.767712
Hoogveldsestraat,5,,,5359NA,Keent,Oss,Noord-Brabant,VBO,5.694490,51.767817
Hoogveldsestraat,7,,,5359NA,Keent,Oss,Noord-Brabant,VBO,5.696223,51.770446
Hoogveldsestraat,9,,,5359NA,Keent,Oss,Noord-Brabant,VBO,5.696924,51.771390
Hoogveldsestraat,11,,,5359NA,Keent,Oss,Noord-Brabant,VBO,5.697582,51.773240
Hoogveldsestraat,13,,,5359NA,Keent,Oss,Noord-Brabant,VBO,5.697792,51.772431
Hoogveldsestraat,15,,,5359NA,Keent,Oss,Noord-Brabant,VBO,5.700100,51.773397
Hoogveldsestraat,17,,,5359NA,Keent,Oss,Noord-Brabant,VBO,5.700687,51.773719
Hoogveldsestraat,19,,,5359NA,Keent,Oss,Noord-Brabant,VBO,5.700914,51.773955
Zuijdenhoutstraat,1,,,5359NB,Keent,Oss,Noord-Brabant,VBO,5.693484,51.766649
Zuijdenhoutstraat,2,,,5359NB,Keent,Oss,Noord-Brabant,VBO,5.687663,51.769872
Zuijdenhoutstraat,4,,,5359NB,Keent,Oss,Noord-Brabant,VBO,5.687401,51.771549
Oude Maasweg,1,,,5359NC,Keent,Oss,Noord-Brabant,VBO,5.694872,51.770107
Oude Maasweg,2,,,5359NC,Keent,Oss,Noord-Brabant,VBO,5.692029,51.775636
Oude Maasweg,3,,,5359NC,Keent,Oss,Noord-Brabant,VBO,5.691683,51.776168
Oude Maasweg,4,,,5359NC,Keent,Oss,Noord-Brabant,VBO,5.692645,51.776869
Oude Maasweg,5,,,5359NC,Keent,Oss,Noord-Brabant,VBO,5.694257,51.778950
Kapelstraat,1,,,5359ND,Keent,Oss,Noord-Brabant,VBO,5.687705,51.774095
Kapelstraat,3,,,5359ND,Keent,Oss,Noord-Brabant,VBO,5.690624,51.775223
Kapelstraat,4,,,5359ND,Keent,Oss,Noord-Brabant,VBO,5.688312,51.774118
Kapelstraat,6,,,5359ND,Keent,Oss,Noord-Brabant,VBO,5.688438,51.773985
